chrom	start	end	q	cn	valid	fit_supported	excluded
X	20650000	20700000	1.0	2.2565206795870805	True	False	True
X	20700000	20750000	1.0	2.2565206795870805	True	False	True
X	20750000	20800000	1.0	2.2565206795870805	True	False	True
X	20800000	20850000	1.0	2.2565206795870805	True	False	True
X	20850000	20900000	1.0	2.2565206795870805	True	False	True
X	20900000	20950000	1.0	2.2565206795870805	True	False	True
X	20950000	21000000	1.0	2.2565206795870805	True	False	True
X	21000000	21050000	1.0	2.2565206795870805	True	False	True
X	21050000	21100000	1.0	2.2565206795870805	True	False	True
X	21100000	21150000	1.0	2.2565206795870805	True	False	True
X	21150000	21200000	1.0	2.2565206795870805	True	False	True
X	21200000	21250000	1.0	2.2565206795870805	True	False	True
X	21250000	21300000	1.0	2.2565206795870805	True	False	True
X	21300000	21350000	1.0	2.2565206795870805	True	False	True
X	21350000	21400000	1.0	2.2565206795870805	True	False	True
X	21400000	21450000	1.0	2.2565206795870805	True	False	True
X	21450000	21500000	1.0	2.2565206795870805	True	False	True
X	21500000	21550000	1.0	2.2565206795870805	True	False	True
X	21550000	21600000	1.0	2.2565206795870805	True	False	True
X	21600000	21650000	1.0	2.2565206795870805	True	False	True
X	21650000	21700000	1.0	2.2565206795870805	True	False	True
X	21700000	21750000	1.0	2.2565206795870805	True	False	True
X	21750000	21800000	1.0	2.2565206795870805	True	False	True
X	21800000	21850000	1.0	2.2565206795870805	True	False	True
X	21850000	21900000	1.0	2.2565206795870805	True	False	True
X	21900000	21950000	1.0	2.2565206795870805	True	False	True
X	21950000	22000000	1.0	2.2565206795870805	True	False	True
X	22000000	22050000	1.0	2.2565206795870805	True	False	True
X	22050000	22100000	1.0	2.2565206795870805	True	False	True
X	22100000	22150000	1.0	2.2565206795870805	True	False	True
X	22150000	22200000	1.0	2.2565206795870805	True	False	True
X	22200000	22250000	1.0	2.2565206795870805	True	False	True
X	22250000	22300000	1.0	2.2565206795870805	True	False	True
X	22300000	22350000	1.0	2.2565206795870805	True	False	True
X	22350000	22400000	1.0	2.2565206795870805	True	False	True
X	22400000	22450000	1.0	2.2565206795870805	True	False	True
X	22450000	22500000	1.0	2.2565206795870805	True	False	True
X	22500000	22550000	1.0	2.2565206795870805	True	False	True
X	22550000	22600000	1.0	2.2565206795870805	True	False	True
X	22600000	22650000	1.0	2.2565206795870805	True	False	True
X	22650000	22700000	1.0	2.2565206795870805	True	False	True
X	22700000	22750000	1.0	2.2565206795870805	True	False	True
X	22750000	22800000	1.0	2.2565206795870805	True	False	True
X	22800000	22850000	1.0	2.2565206795870805	True	False	True
X	22850000	22900000	1.0	2.2565206795870805	True	False	True
X	22900000	22950000	1.0	2.2565206795870805	True	False	True
X	22950000	23000000	1.0	2.2565206795870805	True	False	True
X	23000000	23050000	1.0	2.2565206795870805	True	False	True
X	23050000	23100000	1.0	2.2565206795870805	True	False	True
X	23100000	23150000	1.0	2.2565206795870805	True	False	True
X	23150000	23200000	1.0	2.2565206795870805	True	False	True
X	23200000	23250000	1.0	2.2565206795870805	True	False	True
X	23250000	23300000	1.0	2.2565206795870805	True	False	True
X	23300000	23350000	1.0	2.2565206795870805	True	False	True
X	23350000	23400000	1.0	2.2565206795870805	True	False	True
X	23400000	23450000	1.0	2.2565206795870805	True	False	True
X	23450000	23500000	1.0	2.2565206795870805	True	False	True
X	23500000	23550000	1.0	2.2565206795870805	True	False	True
X	23550000	23600000	1.0	2.2565206795870805	True	False	True
