walk_id	walk_cn	circular	order	node_id	chrom	start	end	strand
2	0.78	FALSE	6	157	chr13	48500000	48700000	+
2	0.78	FALSE	7	158	chr13	48700000	49550000	+
2	0.78	FALSE	8	159	chr13	49550000	49600000	+
2	0.78	FALSE	9	160	chr13	49600000	50900000	+
2	0.78	FALSE	10	161	chr13	50900000	52700000	+
2	0.78	FALSE	11	162	chr13	52700000	60050000	+
2	0.78	FALSE	12	163	chr13	60050000	60550000	+
2	0.78	FALSE	13	164	chr13	60550000	71150000	+
2	0.78	FALSE	14	165	chr13	71150000	81700000	+
2	0.78	FALSE	15	166	chr13	81700000	81750000	+
2	0.78	FALSE	16	167	chr13	81750000	94550000	+
2	0.78	FALSE	17	168	chr13	94550000	98100000	+
2	0.78	FALSE	18	169	chr13	98100000	114364328	+
3	0.03	FALSE	1	299	chr18	79850000	80373285	-
3	0.03	FALSE	2	298	chr18	79000000	79850000	-
3	0.03	FALSE	3	297	chr18	77550000	79000000	-
3	0.03	FALSE	4	296	chr18	72000000	77550000	-
3	0.03	FALSE	5	295	chr18	71950000	72000000	-
3	0.03	FALSE	6	294	chr18	71250000	71950000	-
3	0.03	FALSE	7	293	chr18	70200000	71250000	-
3	0.03	FALSE	8	292	chr18	70150000	70200000	-
3	0.03	FALSE	9	291	chr18	69850000	70150000	-
3	0.03	FALSE	10	290	chr18	65800000	69850000	-
3	0.03	FALSE	11	289	chr18	65750000	65800000	-
3	0.03	FALSE	12	288	chr18	65000000	65750000	-
3	0.03	FALSE	13	287	chr18	64700000	65000000	-
3	0.03	FALSE	14	286	chr18	64500000	64700000	-
3	0.03	FALSE	15	285	chr18	52600000	64500000	-
3	0.03	FALSE	16	284	chr18	52550000	52600000	-
3	0.03	FALSE	17	283	chr18	50550000	52550000	-
3	0.03	FALSE	18	282	chr18	49850000	50550000	-
3	0.03	FALSE	19	281	chr18	49750000	49850000	-
3	0.03	FALSE	20	280	chr18	48050000	49750000	-
3	0.03	FALSE	21	279	chr18	47050000	48050000	-
3	0.03	FALSE	22	278	chr18	46600000	47050000	-
3	0.03	FALSE	23	277	chr18	42050000	46600000	-
3	0.03	FALSE	24	276	chr18	42000000	42050000	-
3	0.03	FALSE	25	275	chr18	41550000	42000000	-
3	0.03	FALSE	26	274	chr18	41500000	41550000	-
3	0.03	FALSE	27	273	chr18	39700000	41500000	-
3	0.03	FALSE	28	272	chr18	39650000	39700000	-
3	0.03	FALSE	29	271	chr18	39450000	39650000	-
3	0.03	FALSE	30	270	chr18	37800000	39450000	-
3	0.03	FALSE	31	269	chr18	37300000	37800000	-
3	0.03	FALSE	32	268	chr18	37250000	37300000	-
3	0.03	FALSE	33	267	chr18	37150000	37250000	-
3	0.03	FALSE	34	266	chr18	31450000	37150000	-
3	0.03	FALSE	35	265	chr18	31050000	31450000	-
3	0.03	FALSE	36	264	chr18	29600000	31050000	-
3	0.03	FALSE	37	263	chr18	29450000	29600000	-
3	0.03	FALSE	38	262	chr18	29350000	29450000	-
3	0.03	FALSE	39	261	chr18	28350000	29350000	-
3	0.03	FALSE	40	260	chr18	28300000	28350000	-
3	0.03	FALSE	41	259	chr18	28250000	28300000	-
3	0.03	FALSE	42	258	chr18	27500000	28250000	-
3	0.03	FALSE	43	257	chr18	26400000	27500000	-
3	0.03	FALSE	44	256	chr18	26000000	26400000	-
3	0.03	FALSE	45	255	chr18	25600000	26000000	-
3	0.03	FALSE	46	254	chr18	24550000	25600000	-
3	0.03	FALSE	47	253	chr18	22950000	24550000	-
3	0.03	FALSE	48	252	chr18	15400000	22950000	-
3	0.03	FALSE	49	251	chr18	0	15400000	-
4	0.11	FALSE	1	173	chr14	26400000	27050000	+
4	0.11	FALSE	2	174	chr14	27050000	29800000	+
4	0.11	FALSE	3	175	chr14	29800000	39750000	+
4	0.11	FALSE	4	176	chr14	39750000	43550000	+
4	0.11	FALSE	5	177	chr14	43550000	49450000	+
4	0.11	FALSE	6	178	chr14	49450000	53100000	+
4	0.11	FALSE	7	179	chr14	53100000	63250000	+
4	0.11	FALSE	8	180	chr14	63250000	63550000	+
4	0.11	FALSE	9	181	chr14	63550000	65000000	+
4	0.11	FALSE	10	182	chr14	65000000	66800000	+
4	0.11	FALSE	11	183	chr14	66800000	71000000	+
4	0.11	FALSE	12	184	chr14	71000000	73500000	+
4	0.11	FALSE	13	185	chr14	73500000	73700000	+
4	0.11	FALSE	14	186	chr14	73700000	77850000	+
4	0.11	FALSE	15	187	chr14	77850000	78150000	+
4	0.11	FALSE	16	188	chr14	78150000	79800000	+
4	0.11	FALSE	17	189	chr14	79800000	80050000	+
4	0.11	FALSE	18	190	chr14	80050000	81600000	+
4	0.11	FALSE	19	191	chr14	81600000	87550000	+
4	0.11	FALSE	20	192	chr14	87550000	88350000	+
4	0.11	FALSE	21	193	chr14	88350000	88800000	+
4	0.11	FALSE	22	194	chr14	88800000	97050000	+
5	0.37	FALSE	1	758	chrX	89250000	92850000	+
5	0.37	FALSE	2	759	chrX	92850000	118000000	+
5	0.37	FALSE	3	760	chrX	118000000	118250000	+
5	0.37	FALSE	4	761	chrX	118250000	119000000	+
5	0.37	FALSE	5	762	chrX	119000000	119100000	+
5	0.37	FALSE	6	763	chrX	119100000	119150000	+
5	0.37	FALSE	7	764	chrX	119150000	122700000	+
5	0.37	FALSE	8	765	chrX	122700000	122750000	+
5	0.37	FALSE	9	766	chrX	122750000	126100000	+
5	0.37	FALSE	10	767	chrX	126100000	126150000	+
5	0.37	FALSE	11	768	chrX	126150000	130050000	+
5	0.37	FALSE	12	769	chrX	130050000	130100000	+
5	0.37	FALSE	13	770	chrX	130100000	131250000	+
5	0.37	FALSE	14	771	chrX	131250000	131950000	+
5	0.37	FALSE	15	772	chrX	131950000	132000000	+
5	0.37	FALSE	16	773	chrX	132000000	137200000	+
5	0.37	FALSE	17	774	chrX	137200000	142000000	+
5	0.37	FALSE	18	775	chrX	142000000	143000000	+
5	0.37	FALSE	19	776	chrX	143000000	143050000	+
5	0.37	FALSE	20	777	chrX	143050000	144650000	+
5	0.37	FALSE	21	778	chrX	144650000	144700000	+
5	0.37	FALSE	22	779	chrX	144700000	146500000	+
5	0.37	FALSE	23	780	chrX	146500000	154050000	+
5	0.37	FALSE	24	781	chrX	154050000	154300000	+
5	0.37	FALSE	25	782	chrX	154300000	156040895	+
6	0.1	FALSE	1	495	chr3	127850000	129650000	+
6	0.1	FALSE	2	496	chr3	129650000	134600000	+
6	0.1	FALSE	3	497	chr3	134600000	135750000	+
6	0.1	FALSE	4	498	chr3	135750000	135800000	+
6	0.1	FALSE	5	499	chr3	135800000	137250000	+
6	0.1	FALSE	6	500	chr3	137250000	137900000	+
6	0.1	FALSE	7	501	chr3	137900000	139650000	+
6	0.1	FALSE	8	502	chr3	139650000	141300000	+
6	0.1	FALSE	9	503	chr3	141300000	142900000	+
6	0.1	FALSE	10	504	chr3	142900000	148650000	+
6	0.1	FALSE	11	505	chr3	148650000	154050000	+
6	0.1	FALSE	12	506	chr3	154050000	156700000	+
6	0.1	FALSE	13	507	chr3	156700000	156750000	+
6	0.1	FALSE	14	508	chr3	156750000	156900000	+
6	0.1	FALSE	15	509	chr3	156900000	157100000	+
6	0.1	FALSE	16	510	chr3	157100000	159600000	+
6	0.1	FALSE	17	511	chr3	159600000	159750000	+
6	0.1	FALSE	18	512	chr3	159750000	160050000	+
6	0.1	FALSE	19	513	chr3	160050000	160650000	+
6	0.1	FALSE	20	514	chr3	160650000	168300000	+
6	0.1	FALSE	21	515	chr3	168300000	173100000	+
6	0.1	FALSE	22	516	chr3	173100000	174600000	+
6	0.1	FALSE	23	517	chr3	174600000	174850000	+
6	0.1	FALSE	24	518	chr3	174850000	181950000	+
6	0.1	FALSE	25	519	chr3	181950000	182800000	+
6	0.1	FALSE	26	520	chr3	182800000	183050000	+
6	0.1	FALSE	27	521	chr3	183050000	183250000	+
6	0.1	FALSE	28	522	chr3	183250000	183300000	+
6	0.1	FALSE	29	523	chr3	183300000	183500000	+
7	0.47	FALSE	1	671	chr8	85850000	88050000	+
7	0.47	FALSE	2	672	chr8	88050000	91450000	+
7	0.47	FALSE	3	673	chr8	91450000	93550000	+
7	0.47	FALSE	4	674	chr8	93550000	95550000	+
7	0.47	FALSE	5	675	chr8	95550000	97500000	+
7	0.47	FALSE	6	676	chr8	97500000	100100000	+
7	0.47	FALSE	7	677	chr8	100100000	107000000	+
7	0.47	FALSE	8	678	chr8	107000000	113850000	+
7	0.47	FALSE	9	679	chr8	113850000	114350000	+
7	0.47	FALSE	10	680	chr8	114350000	114400000	+
7	0.47	FALSE	11	681	chr8	114400000	114450000	+
7	0.47	FALSE	12	682	chr8	114450000	114750000	+
7	0.47	FALSE	13	683	chr8	114750000	114800000	+
7	0.47	FALSE	14	684	chr8	114800000	132100000	+
7	0.47	FALSE	15	685	chr8	132100000	132550000	+
7	0.47	FALSE	16	686	chr8	132550000	133100000	+
7	0.47	FALSE	17	687	chr8	133100000	134450000	+
7	0.47	FALSE	18	688	chr8	134450000	134500000	+
7	0.47	FALSE	19	689	chr8	134500000	134900000	+
8	0.43	FALSE	1	700	chr9	4350000	7400000	+
8	0.43	FALSE	2	701	chr9	7400000	7500000	+
8	0.43	FALSE	3	702	chr9	7500000	9850000	+
8	0.43	FALSE	4	703	chr9	9850000	19050000	+
8	0.43	FALSE	5	704	chr9	19050000	20350000	+
8	0.43	FALSE	6	705	chr9	20350000	22950000	+
8	0.43	FALSE	7	706	chr9	22950000	30550000	+
8	0.43	FALSE	8	707	chr9	30550000	38000000	+
8	0.43	FALSE	9	708	chr9	38000000	38450000	+
8	0.43	FALSE	10	709	chr9	38450000	38900000	+
8	0.43	FALSE	11	710	chr9	38900000	39050000	+
8	0.43	FALSE	12	711	chr9	39050000	39600000	+
8	0.43	FALSE	13	712	chr9	39600000	40700000	+
8	0.43	FALSE	14	713	chr9	40700000	41300000	+
8	0.43	FALSE	15	714	chr9	41300000	41600000	+
8	0.43	FALSE	16	715	chr9	41600000	42700000	+
8	0.43	FALSE	17	716	chr9	42700000	43150000	+
8	0.43	FALSE	18	717	chr9	43150000	43200000	+
8	0.43	FALSE	19	718	chr9	43200000	43300000	+
8	0.43	FALSE	20	719	chr9	43300000	45550000	+
9	0.09	FALSE	1	578	chr7	0	100000	+
9	0.09	FALSE	2	579	chr7	100000	5650000	+
9	0.09	FALSE	3	580	chr7	5650000	5950000	+
9	0.09	FALSE	4	581	chr7	5950000	6700000	+
9	0.09	FALSE	5	582	chr7	6700000	32500000	+
9	0.09	FALSE	6	583	chr7	32500000	32850000	+
9	0.09	FALSE	7	584	chr7	32850000	33950000	+
9	0.09	FALSE	8	585	chr7	33950000	34900000	+
9	0.09	FALSE	9	586	chr7	34900000	35250000	+
10	0.04	FALSE	1	124	chr12	99550000	102350000	+
10	0.04	FALSE	2	125	chr12	102350000	103200000	+
10	0.04	FALSE	3	126	chr12	103200000	103800000	+
10	0.04	FALSE	4	127	chr12	103800000	105300000	+
10	0.04	FALSE	5	128	chr12	105300000	107850000	+
10	0.04	FALSE	6	129	chr12	107850000	108650000	+
10	0.04	FALSE	7	130	chr12	108650000	113000000	+
10	0.04	FALSE	8	131	chr12	113000000	113950000	+
10	0.04	FALSE	9	132	chr12	113950000	114500000	+
10	0.04	FALSE	10	133	chr12	114500000	115950000	+
10	0.04	FALSE	11	134	chr12	115950000	116350000	+
10	0.04	FALSE	12	135	chr12	116350000	117000000	+
10	0.04	FALSE	13	136	chr12	117000000	117900000	+
10	0.04	FALSE	14	137	chr12	117900000	118400000	+
10	0.04	FALSE	15	138	chr12	118400000	118700000	+
10	0.04	FALSE	16	139	chr12	118700000	119550000	+
10	0.04	FALSE	17	140	chr12	119550000	124200000	+
10	0.04	FALSE	18	141	chr12	124200000	127700000	+
10	0.04	FALSE	19	142	chr12	127700000	127950000	+
10	0.04	FALSE	20	143	chr12	127950000	129950000	+
10	0.04	FALSE	21	144	chr12	129950000	130700000	+
10	0.04	FALSE	22	145	chr12	130700000	131700000	+
10	0.04	FALSE	23	146	chr12	131700000	132100000	+
10	0.04	FALSE	24	147	chr12	132100000	133275309	+
11	0.32	FALSE	1	78	chr11	100650000	100800000	+
11	0.32	FALSE	2	79	chr11	100800000	100850000	+
11	0.32	FALSE	3	80	chr11	100850000	101350000	+
11	0.32	FALSE	4	81	chr11	101350000	101400000	+
11	0.32	FALSE	5	82	chr11	101400000	101800000	+
11	0.32	FALSE	6	83	chr11	101800000	102700000	+
11	0.32	FALSE	7	84	chr11	102700000	103500000	+
11	0.32	FALSE	8	85	chr11	103500000	113850000	+
11	0.32	FALSE	9	86	chr11	113850000	114750000	+
11	0.32	FALSE	10	87	chr11	114750000	116650000	+
11	0.32	FALSE	11	88	chr11	116650000	119500000	+
11	0.32	FALSE	12	89	chr11	119500000	119550000	+
11	0.32	FALSE	13	90	chr11	119550000	126400000	+
12	0.23	FALSE	1	437	chr22	35050000	35650000	+
12	0.23	FALSE	2	438	chr22	35650000	36250000	+
12	0.23	FALSE	3	439	chr22	36250000	37200000	+
12	0.23	FALSE	4	440	chr22	37200000	38050000	+
12	0.23	FALSE	5	441	chr22	38050000	38650000	+
12	0.23	FALSE	6	442	chr22	38650000	39750000	+
12	0.23	FALSE	7	443	chr22	39750000	41200000	+
12	0.23	FALSE	8	444	chr22	41200000	42150000	+
12	0.23	FALSE	9	445	chr22	42150000	42200000	+
12	0.23	FALSE	10	446	chr22	42200000	42800000	+
12	0.23	FALSE	11	447	chr22	42800000	45650000	+
12	0.23	FALSE	12	448	chr22	45650000	45800000	+
12	0.23	FALSE	13	449	chr22	45800000	46050000	+
12	0.23	FALSE	14	450	chr22	46050000	47100000	+
12	0.23	FALSE	15	451	chr22	47100000	48250000	+
12	0.23	FALSE	16	452	chr22	48250000	49700000	+
12	0.23	FALSE	17	453	chr22	49700000	50200000	+
13	0.28	FALSE	1	408	chr21	12950000	13250000	+
13	0.28	FALSE	2	409	chr21	13250000	19650000	+
13	0.28	FALSE	3	410	chr21	19650000	22500000	+
13	0.28	FALSE	4	411	chr21	22500000	23250000	+
13	0.28	FALSE	5	412	chr21	23250000	23750000	+
13	0.28	FALSE	6	413	chr21	23750000	24300000	+
13	0.28	FALSE	7	414	chr21	24300000	25000000	+
14	0.45	FALSE	1	657	chr8	53650000	54050000	+
15	0.06	FALSE	1	782	chrX	154300000	156040895	-
15	0.06	FALSE	2	781	chrX	154050000	154300000	-
15	0.06	FALSE	3	780	chrX	146500000	154050000	-
15	0.06	FALSE	4	779	chrX	144700000	146500000	-
15	0.06	FALSE	5	778	chrX	144650000	144700000	-
15	0.06	FALSE	6	777	chrX	143050000	144650000	-
15	0.06	FALSE	7	776	chrX	143000000	143050000	-
15	0.06	FALSE	8	775	chrX	142000000	143000000	-
15	0.06	FALSE	9	774	chrX	137200000	142000000	-
15	0.06	FALSE	10	773	chrX	132000000	137200000	-
15	0.06	FALSE	11	772	chrX	131950000	132000000	-
15	0.06	FALSE	12	771	chrX	131250000	131950000	-
15	0.06	FALSE	13	770	chrX	130100000	131250000	-
15	0.06	FALSE	14	769	chrX	130050000	130100000	-
15	0.06	FALSE	15	768	chrX	126150000	130050000	-
15	0.06	FALSE	16	767	chrX	126100000	126150000	-
15	0.06	FALSE	17	766	chrX	122750000	126100000	-
15	0.06	FALSE	18	765	chrX	122700000	122750000	-
15	0.06	FALSE	19	764	chrX	119150000	122700000	-
15	0.06	FALSE	20	763	chrX	119100000	119150000	-
15	0.06	FALSE	21	762	chrX	119000000	119100000	-
15	0.06	FALSE	22	761	chrX	118250000	119000000	-
15	0.06	FALSE	23	760	chrX	118000000	118250000	-
15	0.06	FALSE	24	759	chrX	92850000	118000000	-
15	0.06	FALSE	25	758	chrX	89250000	92850000	-
15	0.06	FALSE	26	757	chrX	62450000	89250000	-
15	0.06	FALSE	27	756	chrX	62400000	62450000	-
15	0.06	FALSE	28	755	chrX	55600000	62400000	-
15	0.06	FALSE	29	754	chrX	55000000	55600000	-
15	0.06	FALSE	30	753	chrX	54000000	55000000	-
15	0.06	FALSE	31	752	chrX	53700000	54000000	-
15	0.06	FALSE	32	751	chrX	52650000	53700000	-
15	0.06	FALSE	33	750	chrX	52200000	52650000	-
15	0.06	FALSE	34	749	chrX	51950000	52200000	-
15	0.06	FALSE	35	748	chrX	50550000	51950000	-
15	0.06	FALSE	36	747	chrX	50500000	50550000	-
15	0.06	FALSE	37	746	chrX	48000000	50500000	-
15	0.06	FALSE	38	745	chrX	40550000	48000000	-
15	0.06	FALSE	39	744	chrX	38300000	40550000	-
15	0.06	FALSE	40	743	chrX	24450000	38300000	-
15	0.06	FALSE	41	742	chrX	11300000	24450000	-
15	0.06	FALSE	42	741	chrX	10900000	11300000	-
15	0.06	FALSE	43	740	chrX	7650000	10900000	-
15	0.06	FALSE	44	739	chrX	7250000	7650000	-
15	0.06	FALSE	45	738	chrX	3700000	7250000	-
15	0.06	FALSE	46	737	chrX	2750000	3700000	-
16	0.56	FALSE	1	561	chr5	47350000	49650000	+
16	0.56	FALSE	2	562	chr5	49650000	49700000	+
16	0.56	FALSE	3	563	chr5	49700000	50400000	+
16	0.56	FALSE	4	564	chr5	50400000	52750000	+
16	0.56	FALSE	5	565	chr5	52750000	52800000	+
16	0.56	FALSE	6	566	chr5	52800000	59850000	+
16	0.56	FALSE	7	567	chr5	59850000	69800000	+
16	0.56	FALSE	8	568	chr5	69800000	71300000	+
16	0.56	FALSE	9	569	chr5	71300000	114250000	+
16	0.56	FALSE	10	570	chr5	114250000	181538259	+
17	0.09	FALSE	1	595	chr7	53950000	56050000	+
17	0.09	FALSE	2	596	chr7	56050000	56950000	+
17	0.09	FALSE	3	597	chr7	56950000	58050000	+
17	0.09	FALSE	4	598	chr7	58050000	58100000	+
17	0.09	FALSE	5	599	chr7	58100000	58150000	+
17	0.09	FALSE	6	600	chr7	58150000	60800000	+
17	0.09	FALSE	7	601	chr7	60800000	60850000	+
17	0.09	FALSE	8	602	chr7	60850000	60900000	+
17	0.09	FALSE	9	603	chr7	60900000	62250000	+
17	0.09	FALSE	10	604	chr7	62250000	63450000	+
17	0.09	FALSE	11	605	chr7	63450000	63750000	+
17	0.09	FALSE	12	606	chr7	63750000	63850000	+
17	0.09	FALSE	13	607	chr7	63850000	64250000	+
17	0.09	FALSE	14	608	chr7	64250000	65050000	+
17	0.09	FALSE	15	609	chr7	65050000	67300000	+
17	0.09	FALSE	16	610	chr7	67300000	67350000	+
17	0.09	FALSE	17	611	chr7	67350000	70100000	+
17	0.09	FALSE	18	612	chr7	70100000	70400000	+
17	0.09	FALSE	19	613	chr7	70400000	72500000	+
17	0.09	FALSE	20	614	chr7	72500000	76450000	+
17	0.09	FALSE	21	615	chr7	76450000	77200000	+
17	0.09	FALSE	22	616	chr7	77200000	79350000	+
17	0.09	FALSE	23	617	chr7	79350000	83700000	+
17	0.09	FALSE	24	618	chr7	83700000	85350000	+
17	0.09	FALSE	25	619	chr7	85350000	86950000	+
17	0.09	FALSE	26	620	chr7	86950000	87150000	+
17	0.09	FALSE	27	621	chr7	87150000	87200000	+
17	0.09	FALSE	28	622	chr7	87200000	91900000	+
17	0.09	FALSE	29	623	chr7	91900000	94250000	+
17	0.09	FALSE	30	624	chr7	94250000	98200000	+
17	0.09	FALSE	31	625	chr7	98200000	102300000	+
17	0.09	FALSE	32	626	chr7	102300000	102700000	+
17	0.09	FALSE	33	627	chr7	102700000	142800000	+
17	0.09	FALSE	34	628	chr7	142800000	148500000	+
17	0.09	FALSE	35	629	chr7	148500000	151050000	+
17	0.09	FALSE	36	630	chr7	151050000	151450000	+
17	0.09	FALSE	37	631	chr7	151450000	152850000	+
17	0.09	FALSE	38	632	chr7	152850000	153400000	+
17	0.09	FALSE	39	633	chr7	153400000	154900000	+
17	0.09	FALSE	40	634	chr7	154900000	155600000	+
17	0.09	FALSE	41	635	chr7	155600000	157550000	+
17	0.09	FALSE	42	636	chr7	157550000	158600000	+
17	0.09	FALSE	43	637	chr7	158600000	159345973	+
18	0.25	FALSE	1	154	chr13	19200000	40800000	+
18	0.25	FALSE	2	155	chr13	40800000	42250000	+
18	0.25	FALSE	3	156	chr13	42250000	48500000	+
18	0.25	FALSE	4	157	chr13	48500000	48700000	+
18	0.25	FALSE	5	158	chr13	48700000	49550000	+
18	0.25	FALSE	6	159	chr13	49550000	49600000	+
18	0.25	FALSE	7	160	chr13	49600000	50900000	+
18	0.25	FALSE	8	161	chr13	50900000	52700000	+
18	0.25	FALSE	9	162	chr13	52700000	60050000	+
18	0.25	FALSE	10	163	chr13	60050000	60550000	+
18	0.25	FALSE	11	164	chr13	60550000	71150000	+
18	0.25	FALSE	12	165	chr13	71150000	81700000	+
18	0.25	FALSE	13	166	chr13	81700000	81750000	+
18	0.25	FALSE	14	167	chr13	81750000	94550000	+
18	0.25	FALSE	15	168	chr13	94550000	98100000	+
18	0.25	FALSE	16	169	chr13	98100000	114364328	+
19	0.11	FALSE	1	174	chr14	27050000	29800000	+
19	0.11	FALSE	2	175	chr14	29800000	39750000	+
19	0.11	FALSE	3	176	chr14	39750000	43550000	+
19	0.11	FALSE	4	177	chr14	43550000	49450000	+
19	0.11	FALSE	5	178	chr14	49450000	53100000	+
19	0.11	FALSE	6	179	chr14	53100000	63250000	+
19	0.11	FALSE	7	180	chr14	63250000	63550000	+
19	0.11	FALSE	8	181	chr14	63550000	65000000	+
19	0.11	FALSE	9	182	chr14	65000000	66800000	+
19	0.11	FALSE	10	183	chr14	66800000	71000000	+
19	0.11	FALSE	11	184	chr14	71000000	73500000	+
19	0.11	FALSE	12	185	chr14	73500000	73700000	+
19	0.11	FALSE	13	186	chr14	73700000	77850000	+
19	0.11	FALSE	14	187	chr14	77850000	78150000	+
19	0.11	FALSE	15	188	chr14	78150000	79800000	+
19	0.11	FALSE	16	189	chr14	79800000	80050000	+
19	0.11	FALSE	17	190	chr14	80050000	81600000	+
19	0.11	FALSE	18	191	chr14	81600000	87550000	+
19	0.11	FALSE	19	192	chr14	87550000	88350000	+
19	0.11	FALSE	20	193	chr14	88350000	88800000	+
19	0.11	FALSE	21	194	chr14	88800000	97050000	+
20	0.14	FALSE	1	55	chr11	65250000	66300000	+
20	0.14	FALSE	2	56	chr11	66300000	67450000	+
20	0.14	FALSE	3	57	chr11	67450000	67850000	+
20	0.14	FALSE	4	58	chr11	67850000	67950000	+
20	0.14	FALSE	5	59	chr11	67950000	68050000	+
20	0.14	FALSE	6	60	chr11	68050000	68500000	+
20	0.14	FALSE	7	61	chr11	68500000	68950000	+
20	0.14	FALSE	8	62	chr11	68950000	69000000	+
20	0.14	FALSE	9	63	chr11	69000000	69150000	+
20	0.14	FALSE	10	64	chr11	69150000	69550000	+
20	0.14	FALSE	11	65	chr11	69550000	71350000	+
20	0.14	FALSE	12	66	chr11	71350000	71400000	+
20	0.14	FALSE	13	67	chr11	71400000	72200000	+
20	0.14	FALSE	14	68	chr11	72200000	72250000	+
20	0.14	FALSE	15	69	chr11	72250000	74900000	+
20	0.14	FALSE	16	70	chr11	74900000	77800000	+
20	0.14	FALSE	17	71	chr11	77800000	78600000	+
20	0.14	FALSE	18	72	chr11	78600000	80550000	+
20	0.14	FALSE	19	73	chr11	80550000	85550000	+
20	0.14	FALSE	20	74	chr11	85550000	90200000	+
20	0.14	FALSE	21	75	chr11	90200000	93750000	+
20	0.14	FALSE	22	76	chr11	93750000	96600000	+
20	0.14	FALSE	23	77	chr11	96600000	100650000	+
20	0.14	FALSE	24	78	chr11	100650000	100800000	+
20	0.14	FALSE	25	79	chr11	100800000	100850000	+
20	0.14	FALSE	26	80	chr11	100850000	101350000	+
20	0.14	FALSE	27	81	chr11	101350000	101400000	+
20	0.14	FALSE	28	82	chr11	101400000	101800000	+
20	0.14	FALSE	29	83	chr11	101800000	102700000	+
20	0.14	FALSE	30	84	chr11	102700000	103500000	+
20	0.14	FALSE	31	85	chr11	103500000	113850000	+
20	0.14	FALSE	32	86	chr11	113850000	114750000	+
20	0.14	FALSE	33	87	chr11	114750000	116650000	+
20	0.14	FALSE	34	88	chr11	116650000	119500000	+
20	0.14	FALSE	35	89	chr11	119500000	119550000	+
20	0.14	FALSE	36	90	chr11	119550000	126400000	+
20	0.14	FALSE	37	91	chr11	126400000	127300000	+
20	0.14	FALSE	38	92	chr11	127300000	128100000	+
20	0.14	FALSE	39	93	chr11	128100000	128150000	+
20	0.14	FALSE	40	94	chr11	128150000	130300000	+
20	0.14	FALSE	41	95	chr11	130300000	131050000	+
20	0.14	FALSE	42	96	chr11	131050000	132600000	+
20	0.14	FALSE	43	97	chr11	132600000	132750000	+
