walk_id	walk_cn	order	edge_id	type	label	edge_cn
7	0.01	85	47	REF	REF047	3.65
7	0.01	86	69	ALT	SV02	0.98
7	0.01	87	64	REF	REF064	1.83
7	0.01	88	63	REF	REF063	2.01
7	0.01	89	62	REF	REF062	2.01
7	0.01	90	72	ALT	SV05	0.56
7	0.01	91	53	REF	REF053	3.24
7	0.01	92	52	REF	REF052	2.02
7	0.01	93	51	REF	REF051	2.02
7	0.01	94	50	REF	REF050	3.02
7	0.01	95	49	REF	REF049	2.04
7	0.01	96	48	REF	REF048	2.04
7	0.01	97	47	REF	REF047	3.65
7	0.01	98	69	ALT	SV02	0.98
7	0.01	99	64	REF	REF064	1.83
7	0.01	100	63	REF	REF063	2.01
7	0.01	101	62	REF	REF062	2.01
7	0.01	102	72	ALT	SV05	0.56
7	0.01	103	53	REF	REF053	3.24
7	0.01	104	52	REF	REF052	2.02
7	0.01	105	51	REF	REF051	2.02
7	0.01	106	50	REF	REF050	3.02
7	0.01	107	49	REF	REF049	2.04
7	0.01	108	48	REF	REF048	2.04
7	0.01	109	47	REF	REF047	3.65
7	0.01	110	69	ALT	SV02	0.98
7	0.01	111	64	REF	REF064	1.83
7	0.01	112	63	REF	REF063	2.01
7	0.01	113	62	REF	REF062	2.01
7	0.01	114	72	ALT	SV05	0.56
7	0.01	115	53	REF	REF053	3.24
7	0.01	116	52	REF	REF052	2.02
7	0.01	117	51	REF	REF051	2.02
7	0.01	118	50	REF	REF050	3.02
7	0.01	119	49	REF	REF049	2.04
7	0.01	120	48	REF	REF048	2.04
7	0.01	121	47	REF	REF047	3.65
7	0.01	122	69	ALT	SV02	0.98
7	0.01	123	64	REF	REF064	1.83
7	0.01	124	63	REF	REF063	2.01
7	0.01	125	62	REF	REF062	2.01
7	0.01	126	72	ALT	SV05	0.56
7	0.01	127	53	REF	REF053	3.24
7	0.01	128	52	REF	REF052	2.02
7	0.01	129	51	REF	REF051	2.02
7	0.01	130	50	REF	REF050	3.02
7	0.01	131	49	REF	REF049	2.04
7	0.01	132	48	REF	REF048	2.04
7	0.01	133	47	REF	REF047	3.65
7	0.01	134	69	ALT	SV02	0.98
7	0.01	135	64	REF	REF064	1.83
7	0.01	136	63	REF	REF063	2.01
7	0.01	137	62	REF	REF062	2.01
7	0.01	138	72	ALT	SV05	0.56
7	0.01	139	53	REF	REF053	3.24
7	0.01	140	52	REF	REF052	2.02
7	0.01	141	51	REF	REF051	2.02
7	0.01	142	50	REF	REF050	3.02
7	0.01	143	49	REF	REF049	2.04
7	0.01	144	48	REF	REF048	2.04
7	0.01	145	47	REF	REF047	3.65
7	0.01	146	69	ALT	SV02	0.98
7	0.01	147	64	REF	REF064	1.83
7	0.01	148	63	REF	REF063	2.01
7	0.01	149	62	REF	REF062	2.01
7	0.01	150	72	ALT	SV05	0.56
7	0.01	151	53	REF	REF053	3.24
7	0.01	152	52	REF	REF052	2.02
7	0.01	153	51	REF	REF051	2.02
7	0.01	154	50	REF	REF050	3.02
7	0.01	155	49	REF	REF049	2.04
7	0.01	156	48	REF	REF048	2.04
7	0.01	157	47	REF	REF047	3.65
7	0.01	158	69	ALT	SV02	0.98
7	0.01	159	64	REF	REF064	1.83
7	0.01	160	63	REF	REF063	2.01
7	0.01	161	62	REF	REF062	2.01
7	0.01	162	72	ALT	SV05	0.56
7	0.01	163	53	REF	REF053	3.24
7	0.01	164	52	REF	REF052	2.02
7	0.01	165	51	REF	REF051	2.02
7	0.01	166	50	REF	REF050	3.02
7	0.01	167	49	REF	REF049	2.04
7	0.01	168	48	REF	REF048	2.04
7	0.01	169	47	REF	REF047	3.65
7	0.01	170	69	ALT	SV02	0.98
7	0.01	171	64	REF	REF064	1.83
7	0.01	172	63	REF	REF063	2.01
7	0.01	173	62	REF	REF062	2.01
7	0.01	174	72	ALT	SV05	0.56
7	0.01	175	53	REF	REF053	3.24
7	0.01	176	52	REF	REF052	2.02
7	0.01	177	51	REF	REF051	2.02
7	0.01	178	50	REF	REF050	3.02
7	0.01	179	49	REF	REF049	2.04
7	0.01	180	48	REF	REF048	2.04
7	0.01	181	47	REF	REF047	3.65
7	0.01	182	69	ALT	SV02	0.98
7	0.01	183	64	REF	REF064	1.83
7	0.01	184	63	REF	REF063	2.01
7	0.01	185	62	REF	REF062	2.01
7	0.01	186	72	ALT	SV05	0.56
7	0.01	187	53	REF	REF053	3.24
7	0.01	188	52	REF	REF052	2.02
7	0.01	189	51	REF	REF051	2.02
7	0.01	190	50	REF	REF050	3.02
7	0.01	191	49	REF	REF049	2.04
7	0.01	192	48	REF	REF048	2.04
7	0.01	193	47	REF	REF047	3.65
7	0.01	194	69	ALT	SV02	0.98
7	0.01	195	64	REF	REF064	1.83
7	0.01	196	63	REF	REF063	2.01
7	0.01	197	62	REF	REF062	2.01
7	0.01	198	72	ALT	SV05	0.56
7	0.01	199	53	REF	REF053	3.24
7	0.01	200	52	REF	REF052	2.02
7	0.01	201	51	REF	REF051	2.02
7	0.01	202	50	REF	REF050	3.02
7	0.01	203	49	REF	REF049	2.04
7	0.01	204	48	REF	REF048	2.04
7	0.01	205	47	REF	REF047	3.65
7	0.01	206	69	ALT	SV02	0.98
7	0.01	207	64	REF	REF064	1.83
7	0.01	208	63	REF	REF063	2.01
7	0.01	209	62	REF	REF062	2.01
7	0.01	210	72	ALT	SV05	0.56
7	0.01	211	53	REF	REF053	3.24
7	0.01	212	52	REF	REF052	2.02
7	0.01	213	51	REF	REF051	2.02
7	0.01	214	50	REF	REF050	3.02
7	0.01	215	49	REF	REF049	2.04
7	0.01	216	48	REF	REF048	2.04
7	0.01	217	47	REF	REF047	3.65
7	0.01	218	69	ALT	SV02	0.98
7	0.01	219	64	REF	REF064	1.83
7	0.01	220	63	REF	REF063	2.01
7	0.01	221	62	REF	REF062	2.01
7	0.01	222	72	ALT	SV05	0.56
7	0.01	223	53	REF	REF053	3.24
7	0.01	224	52	REF	REF052	2.02
7	0.01	225	51	REF	REF051	2.02
7	0.01	226	50	REF	REF050	3.02
7	0.01	227	49	REF	REF049	2.04
7	0.01	228	48	REF	REF048	2.04
7	0.01	229	47	REF	REF047	3.65
7	0.01	230	69	ALT	SV02	0.98
7	0.01	231	64	REF	REF064	1.83
7	0.01	232	63	REF	REF063	2.01
7	0.01	233	62	REF	REF062	2.01
7	0.01	234	72	ALT	SV05	0.56
7	0.01	235	53	REF	REF053	3.24
7	0.01	236	52	REF	REF052	2.02
7	0.01	237	51	REF	REF051	2.02
7	0.01	238	50	REF	REF050	3.02
7	0.01	239	49	REF	REF049	2.04
7	0.01	240	48	REF	REF048	2.04
7	0.01	241	47	REF	REF047	3.65
7	0.01	242	69	ALT	SV02	0.98
7	0.01	243	64	REF	REF064	1.83
7	0.01	244	63	REF	REF063	2.01
7	0.01	245	62	REF	REF062	2.01
7	0.01	246	72	ALT	SV05	0.56
7	0.01	247	53	REF	REF053	3.24
7	0.01	248	52	REF	REF052	2.02
7	0.01	249	51	REF	REF051	2.02
7	0.01	250	50	REF	REF050	3.02
7	0.01	251	49	REF	REF049	2.04
7	0.01	252	48	REF	REF048	2.04
7	0.01	253	47	REF	REF047	3.65
7	0.01	254	69	ALT	SV02	0.98
7	0.01	255	64	REF	REF064	1.83
7	0.01	256	63	REF	REF063	2.01
7	0.01	257	62	REF	REF062	2.01
7	0.01	258	72	ALT	SV05	0.56
7	0.01	259	53	REF	REF053	3.24
7	0.01	260	52	REF	REF052	2.02
7	0.01	261	51	REF	REF051	2.02
7	0.01	262	50	REF	REF050	3.02
7	0.01	263	49	REF	REF049	2.04
7	0.01	264	48	REF	REF048	2.04
7	0.01	265	47	REF	REF047	3.65
7	0.01	266	69	ALT	SV02	0.98
7	0.01	267	64	REF	REF064	1.83
7	0.01	268	63	REF	REF063	2.01
7	0.01	269	62	REF	REF062	2.01
7	0.01	270	72	ALT	SV05	0.56
7	0.01	271	53	REF	REF053	3.24
7	0.01	272	52	REF	REF052	2.02
7	0.01	273	51	REF	REF051	2.02
7	0.01	274	50	REF	REF050	3.02
7	0.01	275	49	REF	REF049	2.04
7	0.01	276	48	REF	REF048	2.04
7	0.01	277	47	REF	REF047	3.65
7	0.01	278	69	ALT	SV02	0.98
7	0.01	279	64	REF	REF064	1.83
7	0.01	280	63	REF	REF063	2.01
7	0.01	281	62	REF	REF062	2.01
7	0.01	282	72	ALT	SV05	0.56
7	0.01	283	53	REF	REF053	3.24
7	0.01	284	52	REF	REF052	2.02
7	0.01	285	51	REF	REF051	2.02
7	0.01	286	50	REF	REF050	3.02
7	0.01	287	49	REF	REF049	2.04
7	0.01	288	48	REF	REF048	2.04
7	0.01	289	47	REF	REF047	3.65
7	0.01	290	69	ALT	SV02	0.98
7	0.01	291	64	REF	REF064	1.83
7	0.01	292	63	REF	REF063	2.01
7	0.01	293	62	REF	REF062	2.01
7	0.01	294	72	ALT	SV05	0.56
7	0.01	295	53	REF	REF053	3.24
7	0.01	296	52	REF	REF052	2.02
7	0.01	297	51	REF	REF051	2.02
7	0.01	298	50	REF	REF050	3.02
7	0.01	299	49	REF	REF049	2.04
7	0.01	300	48	REF	REF048	2.04
7	0.01	301	47	REF	REF047	3.65
7	0.01	302	69	ALT	SV02	0.98
7	0.01	303	64	REF	REF064	1.83
7	0.01	304	63	REF	REF063	2.01
7	0.01	305	62	REF	REF062	2.01
7	0.01	306	72	ALT	SV05	0.56
7	0.01	307	53	REF	REF053	3.24
7	0.01	308	52	REF	REF052	2.02
7	0.01	309	51	REF	REF051	2.02
7	0.01	310	50	REF	REF050	3.02
7	0.01	311	49	REF	REF049	2.04
7	0.01	312	48	REF	REF048	2.04
7	0.01	313	47	REF	REF047	3.65
7	0.01	314	69	ALT	SV02	0.98
7	0.01	315	64	REF	REF064	1.83
7	0.01	316	63	REF	REF063	2.01
7	0.01	317	62	REF	REF062	2.01
7	0.01	318	72	ALT	SV05	0.56
7	0.01	319	53	REF	REF053	3.24
7	0.01	320	52	REF	REF052	2.02
7	0.01	321	51	REF	REF051	2.02
7	0.01	322	50	REF	REF050	3.02
7	0.01	323	49	REF	REF049	2.04
7	0.01	324	48	REF	REF048	2.04
7	0.01	325	47	REF	REF047	3.65
7	0.01	326	69	ALT	SV02	0.98
7	0.01	327	64	REF	REF064	1.83
7	0.01	328	63	REF	REF063	2.01
7	0.01	329	62	REF	REF062	2.01
7	0.01	330	72	ALT	SV05	0.56
7	0.01	331	53	REF	REF053	3.24
7	0.01	332	52	REF	REF052	2.02
7	0.01	333	51	REF	REF051	2.02
7	0.01	334	50	REF	REF050	3.02
7	0.01	335	49	REF	REF049	2.04
7	0.01	336	48	REF	REF048	2.04
7	0.01	337	47	REF	REF047	3.65
7	0.01	338	69	ALT	SV02	0.98
7	0.01	339	64	REF	REF064	1.83
7	0.01	340	63	REF	REF063	2.01
7	0.01	341	62	REF	REF062	2.01
7	0.01	342	72	ALT	SV05	0.56
7	0.01	343	53	REF	REF053	3.24
7	0.01	344	52	REF	REF052	2.02
7	0.01	345	51	REF	REF051	2.02
7	0.01	346	50	REF	REF050	3.02
7	0.01	347	49	REF	REF049	2.04
7	0.01	348	48	REF	REF048	2.04
7	0.01	349	47	REF	REF047	3.65
7	0.01	350	69	ALT	SV02	0.98
7	0.01	351	64	REF	REF064	1.83
7	0.01	352	63	REF	REF063	2.01
7	0.01	353	62	REF	REF062	2.01
7	0.01	354	72	ALT	SV05	0.56
7	0.01	355	53	REF	REF053	3.24
7	0.01	356	52	REF	REF052	2.02
7	0.01	357	51	REF	REF051	2.02
7	0.01	358	50	REF	REF050	3.02
7	0.01	359	49	REF	REF049	2.04
7	0.01	360	48	REF	REF048	2.04
7	0.01	361	47	REF	REF047	3.65
7	0.01	362	69	ALT	SV02	0.98
7	0.01	363	64	REF	REF064	1.83
7	0.01	364	63	REF	REF063	2.01
7	0.01	365	62	REF	REF062	2.01
7	0.01	366	72	ALT	SV05	0.56
7	0.01	367	53	REF	REF053	3.24
7	0.01	368	52	REF	REF052	2.02
7	0.01	369	51	REF	REF051	2.02
7	0.01	370	50	REF	REF050	3.02
7	0.01	371	49	REF	REF049	2.04
7	0.01	372	48	REF	REF048	2.04
7	0.01	373	47	REF	REF047	3.65
7	0.01	374	69	ALT	SV02	0.98
7	0.01	375	64	REF	REF064	1.83
7	0.01	376	63	REF	REF063	2.01
7	0.01	377	62	REF	REF062	2.01
7	0.01	378	72	ALT	SV05	0.56
7	0.01	379	53	REF	REF053	3.24
7	0.01	380	52	REF	REF052	2.02
7	0.01	381	51	REF	REF051	2.02
7	0.01	382	50	REF	REF050	3.02
7	0.01	383	49	REF	REF049	2.04
7	0.01	384	48	REF	REF048	2.04
7	0.01	385	47	REF	REF047	3.65
7	0.01	386	69	ALT	SV02	0.98
7	0.01	387	64	REF	REF064	1.83
7	0.01	388	63	REF	REF063	2.01
7	0.01	389	62	REF	REF062	2.01
7	0.01	390	72	ALT	SV05	0.56
7	0.01	391	53	REF	REF053	3.24
7	0.01	392	52	REF	REF052	2.02
7	0.01	393	51	REF	REF051	2.02
7	0.01	394	50	REF	REF050	3.02
7	0.01	395	49	REF	REF049	2.04
7	0.01	396	48	REF	REF048	2.04
7	0.01	397	47	REF	REF047	3.65
7	0.01	398	69	ALT	SV02	0.98
7	0.01	399	64	REF	REF064	1.83
7	0.01	400	63	REF	REF063	2.01
7	0.01	401	62	REF	REF062	2.01
7	0.01	402	72	ALT	SV05	0.56
7	0.01	403	53	REF	REF053	3.24
7	0.01	404	52	REF	REF052	2.02
7	0.01	405	51	REF	REF051	2.02
7	0.01	406	50	REF	REF050	3.02
7	0.01	407	49	REF	REF049	2.04
7	0.01	408	48	REF	REF048	2.04
7	0.01	409	47	REF	REF047	3.65
7	0.01	410	69	ALT	SV02	0.98
7	0.01	411	64	REF	REF064	1.83
7	0.01	412	63	REF	REF063	2.01
7	0.01	413	62	REF	REF062	2.01
7	0.01	414	72	ALT	SV05	0.56
7	0.01	415	53	REF	REF053	3.24
7	0.01	416	52	REF	REF052	2.02
7	0.01	417	51	REF	REF051	2.02
7	0.01	418	50	REF	REF050	3.02
7	0.01	419	49	REF	REF049	2.04
7	0.01	420	48	REF	REF048	2.04
7	0.01	421	47	REF	REF047	3.65
7	0.01	422	69	ALT	SV02	0.98
7	0.01	423	64	REF	REF064	1.83
7	0.01	424	63	REF	REF063	2.01
7	0.01	425	62	REF	REF062	2.01
7	0.01	426	72	ALT	SV05	0.56
7	0.01	427	53	REF	REF053	3.24
7	0.01	428	52	REF	REF052	2.02
7	0.01	429	51	REF	REF051	2.02
7	0.01	430	50	REF	REF050	3.02
7	0.01	431	49	REF	REF049	2.04
7	0.01	432	48	REF	REF048	2.04
7	0.01	433	47	REF	REF047	3.65
7	0.01	434	69	ALT	SV02	0.98
7	0.01	435	64	REF	REF064	1.83
7	0.01	436	63	REF	REF063	2.01
7	0.01	437	62	REF	REF062	2.01
7	0.01	438	72	ALT	SV05	0.56
7	0.01	439	53	REF	REF053	3.24
7	0.01	440	52	REF	REF052	2.02
7	0.01	441	51	REF	REF051	2.02
7	0.01	442	50	REF	REF050	3.02
7	0.01	443	49	REF	REF049	2.04
7	0.01	444	48	REF	REF048	2.04
7	0.01	445	47	REF	REF047	3.65
7	0.01	446	69	ALT	SV02	0.98
7	0.01	447	64	REF	REF064	1.83
7	0.01	448	63	REF	REF063	2.01
7	0.01	449	62	REF	REF062	2.01
7	0.01	450	72	ALT	SV05	0.56
7	0.01	451	53	REF	REF053	3.24
7	0.01	452	52	REF	REF052	2.02
7	0.01	453	51	REF	REF051	2.02
7	0.01	454	50	REF	REF050	3.02
7	0.01	455	49	REF	REF049	2.04
7	0.01	456	48	REF	REF048	2.04
7	0.01	457	47	REF	REF047	3.65
7	0.01	458	69	ALT	SV02	0.98
7	0.01	459	64	REF	REF064	1.83
7	0.01	460	63	REF	REF063	2.01
7	0.01	461	62	REF	REF062	2.01
7	0.01	462	61	REF	REF061	1.45
7	0.01	463	60	REF	REF060	1.01
7	0.01	464	59	REF	REF059	1.01
7	0.01	465	58	REF	REF058	2.25
7	0.01	466	57	REF	REF057	3.98
7	0.01	467	56	REF	REF056	2.17
7	0.01	468	55	REF	REF055	2.17
7	0.01	469	54	REF	REF054	2.17
7	0.01	470	53	REF	REF053	3.24
7	0.01	471	52	REF	REF052	2.02
7	0.01	472	51	REF	REF051	2.02
7	0.01	473	50	REF	REF050	3.02
7	0.01	474	49	REF	REF049	2.04
7	0.01	475	48	REF	REF048	2.04
7	0.01	476	47	REF	REF047	3.65
7	0.01	477	69	ALT	SV02	0.98
7	0.01	478	64	REF	REF064	1.83
7	0.01	479	63	REF	REF063	2.01
7	0.01	480	62	REF	REF062	2.01
7	0.01	481	61	REF	REF061	1.45
7	0.01	482	60	REF	REF060	1.01
7	0.01	483	59	REF	REF059	1.01
7	0.01	484	58	REF	REF058	2.25
7	0.01	485	57	REF	REF057	3.98
7	0.01	486	56	REF	REF056	2.17
7	0.01	487	55	REF	REF055	2.17
7	0.01	488	54	REF	REF054	2.17
7	0.01	489	53	REF	REF053	3.24
7	0.01	490	52	REF	REF052	2.02
7	0.01	491	51	REF	REF051	2.02
7	0.01	492	50	REF	REF050	3.02
7	0.01	493	49	REF	REF049	2.04
7	0.01	494	48	REF	REF048	2.04
7	0.01	495	47	REF	REF047	3.65
7	0.01	496	69	ALT	SV02	0.98
7	0.01	497	64	REF	REF064	1.83
7	0.01	498	63	REF	REF063	2.01
7	0.01	499	62	REF	REF062	2.01
7	0.01	500	61	REF	REF061	1.45
7	0.01	501	60	REF	REF060	1.01
7	0.01	502	59	REF	REF059	1.01
7	0.01	503	58	REF	REF058	2.25
7	0.01	504	57	REF	REF057	3.98
7	0.01	505	56	REF	REF056	2.17
7	0.01	506	55	REF	REF055	2.17
7	0.01	507	54	REF	REF054	2.17
7	0.01	508	53	REF	REF053	3.24
7	0.01	509	52	REF	REF052	2.02
7	0.01	510	51	REF	REF051	2.02
7	0.01	511	50	REF	REF050	3.02
7	0.01	512	49	REF	REF049	2.04
7	0.01	513	48	REF	REF048	2.04
7	0.01	514	47	REF	REF047	3.65
7	0.01	515	69	ALT	SV02	0.98
7	0.01	516	64	REF	REF064	1.83
7	0.01	517	63	REF	REF063	2.01
7	0.01	518	62	REF	REF062	2.01
7	0.01	519	61	REF	REF061	1.45
7	0.01	520	60	REF	REF060	1.01
7	0.01	521	59	REF	REF059	1.01
7	0.01	522	58	REF	REF058	2.25
7	0.01	523	57	REF	REF057	3.98
7	0.01	524	56	REF	REF056	2.17
7	0.01	525	55	REF	REF055	2.17
7	0.01	526	54	REF	REF054	2.17
7	0.01	527	53	REF	REF053	3.24
7	0.01	528	52	REF	REF052	2.02
7	0.01	529	51	REF	REF051	2.02
7	0.01	530	50	REF	REF050	3.02
7	0.01	531	49	REF	REF049	2.04
7	0.01	532	48	REF	REF048	2.04
7	0.01	533	47	REF	REF047	3.65
7	0.01	534	69	ALT	SV02	0.98
7	0.01	535	64	REF	REF064	1.83
7	0.01	536	63	REF	REF063	2.01
7	0.01	537	62	REF	REF062	2.01
7	0.01	538	61	REF	REF061	1.45
7	0.01	539	60	REF	REF060	1.01
7	0.01	540	59	REF	REF059	1.01
7	0.01	541	58	REF	REF058	2.25
7	0.01	542	57	REF	REF057	3.98
7	0.01	543	56	REF	REF056	2.17
7	0.01	544	55	REF	REF055	2.17
7	0.01	545	54	REF	REF054	2.17
7	0.01	546	53	REF	REF053	3.24
7	0.01	547	52	REF	REF052	2.02
7	0.01	548	51	REF	REF051	2.02
7	0.01	549	50	REF	REF050	3.02
7	0.01	550	49	REF	REF049	2.04
7	0.01	551	48	REF	REF048	2.04
7	0.01	552	47	REF	REF047	3.65
7	0.01	553	69	ALT	SV02	0.98
7	0.01	554	64	REF	REF064	1.83
7	0.01	555	63	REF	REF063	2.01
7	0.01	556	62	REF	REF062	2.01
7	0.01	557	61	REF	REF061	1.45
7	0.01	558	60	REF	REF060	1.01
7	0.01	559	59	REF	REF059	1.01
7	0.01	560	58	REF	REF058	2.25
7	0.01	561	57	REF	REF057	3.98
7	0.01	562	56	REF	REF056	2.17
7	0.01	563	55	REF	REF055	2.17
7	0.01	564	54	REF	REF054	2.17
7	0.01	565	53	REF	REF053	3.24
7	0.01	566	52	REF	REF052	2.02
7	0.01	567	51	REF	REF051	2.02
7	0.01	568	50	REF	REF050	3.02
7	0.01	569	49	REF	REF049	2.04
7	0.01	570	48	REF	REF048	2.04
7	0.01	571	47	REF	REF047	3.65
7	0.01	572	69	ALT	SV02	0.98
7	0.01	573	64	REF	REF064	1.83
7	0.01	574	63	REF	REF063	2.01
7	0.01	575	62	REF	REF062	2.01
7	0.01	576	61	REF	REF061	1.45
7	0.01	577	60	REF	REF060	1.01
7	0.01	578	59	REF	REF059	1.01
7	0.01	579	58	REF	REF058	2.25
7	0.01	580	57	REF	REF057	3.98
7	0.01	581	56	REF	REF056	2.17
7	0.01	582	55	REF	REF055	2.17
7	0.01	583	54	REF	REF054	2.17
7	0.01	584	53	REF	REF053	3.24
7	0.01	585	52	REF	REF052	2.02
7	0.01	586	51	REF	REF051	2.02
7	0.01	587	50	REF	REF050	3.02
7	0.01	588	49	REF	REF049	2.04
7	0.01	589	48	REF	REF048	2.04
7	0.01	590	47	REF	REF047	3.65
7	0.01	591	69	ALT	SV02	0.98
7	0.01	592	64	REF	REF064	1.83
7	0.01	593	63	REF	REF063	2.01
7	0.01	594	62	REF	REF062	2.01
7	0.01	595	61	REF	REF061	1.45
7	0.01	596	60	REF	REF060	1.01
7	0.01	597	59	REF	REF059	1.01
7	0.01	598	58	REF	REF058	2.25
7	0.01	599	57	REF	REF057	3.98
7	0.01	600	56	REF	REF056	2.17
7	0.01	601	55	REF	REF055	2.17
7	0.01	602	54	REF	REF054	2.17
7	0.01	603	53	REF	REF053	3.24
7	0.01	604	52	REF	REF052	2.02
7	0.01	605	51	REF	REF051	2.02
7	0.01	606	50	REF	REF050	3.02
7	0.01	607	49	REF	REF049	2.04
7	0.01	608	48	REF	REF048	2.04
7	0.01	609	47	REF	REF047	3.65
7	0.01	610	69	ALT	SV02	0.98
7	0.01	611	64	REF	REF064	1.83
7	0.01	612	63	REF	REF063	2.01
7	0.01	613	62	REF	REF062	2.01
7	0.01	614	61	REF	REF061	1.45
7	0.01	615	60	REF	REF060	1.01
7	0.01	616	59	REF	REF059	1.01
7	0.01	617	58	REF	REF058	2.25
7	0.01	618	57	REF	REF057	3.98
7	0.01	619	56	REF	REF056	2.17
7	0.01	620	55	REF	REF055	2.17
7	0.01	621	54	REF	REF054	2.17
7	0.01	622	53	REF	REF053	3.24
7	0.01	623	52	REF	REF052	2.02
7	0.01	624	51	REF	REF051	2.02
7	0.01	625	50	REF	REF050	3.02
7	0.01	626	49	REF	REF049	2.04
7	0.01	627	48	REF	REF048	2.04
7	0.01	628	47	REF	REF047	3.65
7	0.01	629	69	ALT	SV02	0.98
7	0.01	630	64	REF	REF064	1.83
7	0.01	631	63	REF	REF063	2.01
7	0.01	632	62	REF	REF062	2.01
7	0.01	633	61	REF	REF061	1.45
7	0.01	634	60	REF	REF060	1.01
7	0.01	635	59	REF	REF059	1.01
7	0.01	636	58	REF	REF058	2.25
7	0.01	637	57	REF	REF057	3.98
7	0.01	638	56	REF	REF056	2.17
7	0.01	639	55	REF	REF055	2.17
7	0.01	640	54	REF	REF054	2.17
7	0.01	641	53	REF	REF053	3.24
7	0.01	642	52	REF	REF052	2.02
7	0.01	643	51	REF	REF051	2.02
7	0.01	644	50	REF	REF050	3.02
7	0.01	645	49	REF	REF049	2.04
7	0.01	646	48	REF	REF048	2.04
7	0.01	647	47	REF	REF047	3.65
7	0.01	648	69	ALT	SV02	0.98
7	0.01	649	64	REF	REF064	1.83
7	0.01	650	63	REF	REF063	2.01
7	0.01	651	62	REF	REF062	2.01
7	0.01	652	61	REF	REF061	1.45
7	0.01	653	60	REF	REF060	1.01
7	0.01	654	59	REF	REF059	1.01
7	0.01	655	58	REF	REF058	2.25
7	0.01	656	57	REF	REF057	3.98
7	0.01	657	56	REF	REF056	2.17
7	0.01	658	55	REF	REF055	2.17
7	0.01	659	54	REF	REF054	2.17
