walk_id	walk_cn	circular	order	node_id	chrom	start	end	strand
7	0.01	FALSE	1	22	chrX	89250000	92850000	+
7	0.01	FALSE	2	23	chrX	92850000	118000000	+
7	0.01	FALSE	3	24	chrX	118000000	118250000	+
7	0.01	FALSE	4	25	chrX	118250000	119000000	+
7	0.01	FALSE	5	26	chrX	119000000	119100000	+
7	0.01	FALSE	6	27	chrX	119100000	122700000	+
7	0.01	FALSE	7	33	chrX	131250000	131950000	-
7	0.01	FALSE	8	32	chrX	130100000	131250000	-
7	0.01	FALSE	9	31	chrX	130050000	130100000	-
7	0.01	FALSE	10	30	chrX	126150000	130050000	-
7	0.01	FALSE	11	29	chrX	126100000	126150000	-
7	0.01	FALSE	12	28	chrX	122700000	126100000	-
7	0.01	FALSE	13	27	chrX	119100000	122700000	-
7	0.01	FALSE	14	39	chrX	144650000	146500000	-
7	0.01	FALSE	15	38	chrX	143050000	144650000	-
8	0.01	FALSE	1	7	chrX	10900000	11300000	+
8	0.01	FALSE	2	8	chrX	11300000	24450000	+
8	0.01	FALSE	3	9	chrX	24450000	38300000	+
8	0.01	FALSE	4	10	chrX	38300000	40550000	+
8	0.01	FALSE	5	11	chrX	40550000	48000000	+
8	0.01	FALSE	6	12	chrX	48000000	50500000	+
8	0.01	FALSE	7	13	chrX	50500000	51950000	+
8	0.01	FALSE	8	14	chrX	51950000	52200000	+
8	0.01	FALSE	9	15	chrX	52200000	52650000	+
8	0.01	FALSE	10	16	chrX	52650000	53700000	+
8	0.01	FALSE	11	17	chrX	53700000	54000000	+
8	0.01	FALSE	12	18	chrX	54000000	55000000	+
8	0.01	FALSE	13	19	chrX	55000000	55600000	+
9	0.19	FALSE	1	3	chrX	2750000	3700000	+
9	0.19	FALSE	2	4	chrX	3700000	7250000	+
9	0.19	FALSE	3	5	chrX	7250000	7650000	+
9	0.19	FALSE	4	6	chrX	7650000	10900000	+
9	0.19	FALSE	5	7	chrX	10900000	11300000	+
9	0.19	FALSE	6	8	chrX	11300000	24450000	+
9	0.19	FALSE	7	9	chrX	24450000	38300000	+
9	0.19	FALSE	8	12	chrX	48000000	50500000	+
9	0.19	FALSE	9	13	chrX	50500000	51950000	+
9	0.19	FALSE	10	14	chrX	51950000	52200000	+
9	0.19	FALSE	11	15	chrX	52200000	52650000	+
9	0.19	FALSE	12	16	chrX	52650000	53700000	+
9	0.19	FALSE	13	17	chrX	53700000	54000000	+
9	0.19	FALSE	14	18	chrX	54000000	55000000	+
9	0.19	FALSE	15	19	chrX	55000000	55600000	+
10	0.16	FALSE	1	11	chrX	40550000	48000000	-
10	0.16	FALSE	2	10	chrX	38300000	40550000	-
10	0.16	FALSE	3	9	chrX	24450000	38300000	-
10	0.16	FALSE	4	8	chrX	11300000	24450000	-
10	0.16	FALSE	5	7	chrX	10900000	11300000	-
11	0.01	FALSE	1	3	chrX	2750000	3700000	+
11	0.01	FALSE	2	4	chrX	3700000	7250000	+
11	0.01	FALSE	3	5	chrX	7250000	7650000	+
11	0.01	FALSE	4	6	chrX	7650000	10900000	+
11	0.01	FALSE	5	7	chrX	10900000	11300000	+
11	0.01	FALSE	6	8	chrX	11300000	24450000	+
11	0.01	FALSE	7	9	chrX	24450000	38300000	+
12	0.08	FALSE	1	7	chrX	10900000	11300000	+
12	0.08	FALSE	2	8	chrX	11300000	24450000	+
12	0.08	FALSE	3	9	chrX	24450000	38300000	+
12	0.08	FALSE	4	12	chrX	48000000	50500000	+
12	0.08	FALSE	5	13	chrX	50500000	51950000	+
12	0.08	FALSE	6	14	chrX	51950000	52200000	+
12	0.08	FALSE	7	15	chrX	52200000	52650000	+
12	0.08	FALSE	8	16	chrX	52650000	53700000	+
12	0.08	FALSE	9	17	chrX	53700000	54000000	+
12	0.08	FALSE	10	18	chrX	54000000	55000000	+
13	0.34	FALSE	1	22	chrX	89250000	92850000	+
13	0.34	FALSE	2	23	chrX	92850000	118000000	+
13	0.34	FALSE	3	24	chrX	118000000	118250000	+
13	0.34	FALSE	4	25	chrX	118250000	119000000	+
13	0.34	FALSE	5	26	chrX	119000000	119100000	+
13	0.34	FALSE	6	27	chrX	119100000	122700000	+
13	0.34	FALSE	7	33	chrX	131250000	131950000	-
14	0.45	FALSE	1	22	chrX	89250000	92850000	-
14	0.45	FALSE	2	21	chrX	62400000	89250000	-
14	0.45	FALSE	3	45	chr20	24650000	24650001	+
15	0.48	FALSE	1	7	chrX	10900000	11300000	+
15	0.48	FALSE	2	8	chrX	11300000	24450000	+
15	0.48	FALSE	3	9	chrX	24450000	38300000	+
15	0.48	FALSE	4	12	chrX	48000000	50500000	+
16	0.04	TRUE	1	39	chrX	144650000	146500000	+
16	0.04	TRUE	2	27	chrX	119100000	122700000	+
16	0.04	TRUE	3	28	chrX	122700000	126100000	+
16	0.04	TRUE	4	29	chrX	126100000	126150000	+
16	0.04	TRUE	5	30	chrX	126150000	130050000	+
16	0.04	TRUE	6	31	chrX	130050000	130100000	+
16	0.04	TRUE	7	32	chrX	130100000	131250000	+
16	0.04	TRUE	8	33	chrX	131250000	131950000	+
16	0.04	TRUE	9	34	chrX	131950000	137200000	+
16	0.04	TRUE	10	35	chrX	137200000	142000000	+
16	0.04	TRUE	11	36	chrX	142000000	143000000	+
16	0.04	TRUE	12	37	chrX	143000000	143050000	+
16	0.04	TRUE	13	38	chrX	143050000	144650000	+
17	0.56	TRUE	1	38	chrX	143050000	144650000	+
17	0.56	TRUE	2	24	chrX	118000000	118250000	+
17	0.56	TRUE	3	25	chrX	118250000	119000000	+
17	0.56	TRUE	4	26	chrX	119000000	119100000	+
17	0.56	TRUE	5	27	chrX	119100000	122700000	+
17	0.56	TRUE	6	28	chrX	122700000	126100000	+
17	0.56	TRUE	7	29	chrX	126100000	126150000	+
17	0.56	TRUE	8	30	chrX	126150000	130050000	+
17	0.56	TRUE	9	31	chrX	130050000	130100000	+
17	0.56	TRUE	10	32	chrX	130100000	131250000	+
17	0.56	TRUE	11	33	chrX	131250000	131950000	+
17	0.56	TRUE	12	34	chrX	131950000	137200000	+
17	0.56	TRUE	13	35	chrX	137200000	142000000	+
17	0.56	TRUE	14	36	chrX	142000000	143000000	+
17	0.56	TRUE	15	37	chrX	143000000	143050000	+
18	0.03	FALSE	1	23	chrX	92850000	118000000	+
19	0.09	FALSE	1	38	chrX	143050000	144650000	+
19	0.09	FALSE	2	39	chrX	144650000	146500000	+
19	0.09	FALSE	3	27	chrX	119100000	122700000	+
19	0.09	FALSE	4	33	chrX	131250000	131950000	-
19	0.09	FALSE	5	32	chrX	130100000	131250000	-
19	0.09	FALSE	6	31	chrX	130050000	130100000	-
19	0.09	FALSE	7	30	chrX	126150000	130050000	-
19	0.09	FALSE	8	29	chrX	126100000	126150000	-
19	0.09	FALSE	9	28	chrX	122700000	126100000	-
19	0.09	FALSE	10	27	chrX	119100000	122700000	-
19	0.09	FALSE	11	39	chrX	144650000	146500000	-
19	0.09	FALSE	12	38	chrX	143050000	144650000	-
20	0.59	FALSE	1	30	chrX	126150000	130050000	+
20	0.59	FALSE	2	31	chrX	130050000	130100000	+
20	0.59	FALSE	3	36	chrX	142000000	143000000	+
20	0.59	FALSE	4	37	chrX	143000000	143050000	+
20	0.59	FALSE	5	38	chrX	143050000	144650000	+
20	0.59	FALSE	6	39	chrX	144650000	146500000	+
20	0.59	FALSE	7	40	chrX	146500000	154050000	+
20	0.59	FALSE	8	41	chrX	154050000	154300000	+
20	0.59	FALSE	9	42	chrX	154300000	156040895	+
21	0.15	FALSE	1	38	chrX	143050000	144650000	+
21	0.15	FALSE	2	39	chrX	144650000	146500000	+
21	0.15	FALSE	3	27	chrX	119100000	122700000	+
21	0.15	FALSE	4	28	chrX	122700000	126100000	+
21	0.15	FALSE	5	29	chrX	126100000	126150000	+
21	0.15	FALSE	6	30	chrX	126150000	130050000	+
21	0.15	FALSE	7	31	chrX	130050000	130100000	+
21	0.15	FALSE	8	32	chrX	130100000	131250000	+
22	0.19	FALSE	1	30	chrX	126150000	130050000	+
22	0.19	FALSE	2	31	chrX	130050000	130100000	+
22	0.19	FALSE	3	32	chrX	130100000	131250000	+
22	0.19	FALSE	4	33	chrX	131250000	131950000	+
22	0.19	FALSE	5	27	chrX	119100000	122700000	-
22	0.19	FALSE	6	39	chrX	144650000	146500000	-
22	0.19	FALSE	7	38	chrX	143050000	144650000	-
22	0.19	FALSE	8	37	chrX	143000000	143050000	-
22	0.19	FALSE	9	36	chrX	142000000	143000000	-
23	0.01	FALSE	1	38	chrX	143050000	144650000	+
23	0.01	FALSE	2	39	chrX	144650000	146500000	+
23	0.01	FALSE	3	40	chrX	146500000	154050000	+
23	0.01	FALSE	4	41	chrX	154050000	154300000	+
23	0.01	FALSE	5	42	chrX	154300000	156040895	+
24	0.16	FALSE	1	38	chrX	143050000	144650000	+
24	0.16	FALSE	2	39	chrX	144650000	146500000	+
24	0.16	FALSE	3	27	chrX	119100000	122700000	+
24	0.16	FALSE	4	28	chrX	122700000	126100000	+
24	0.16	FALSE	5	29	chrX	126100000	126150000	+
25	0.11	FALSE	1	35	chrX	137200000	142000000	-
25	0.11	FALSE	2	34	chrX	131950000	137200000	-
26	0.09	FALSE	1	40	chrX	146500000	154050000	+
26	0.09	FALSE	2	41	chrX	154050000	154300000	+
26	0.09	FALSE	3	42	chrX	154300000	156040895	+
27	0.01	FALSE	1	41	chrX	154050000	154300000	-
27	0.01	FALSE	2	40	chrX	146500000	154050000	-
28	0.08	FALSE	1	11	chrX	40550000	48000000	+
29	0.11	FALSE	1	27	chrX	119100000	122700000	+
29	0.11	FALSE	2	28	chrX	122700000	126100000	+
29	0.11	FALSE	3	29	chrX	126100000	126150000	+
30	0.23	FALSE	1	33	chrX	131250000	131950000	+
30	0.23	FALSE	2	34	chrX	131950000	137200000	+
31	0.5	FALSE	1	34	chrX	131950000	137200000	+
32	0.34	FALSE	1	30	chrX	126150000	130050000	+
32	0.34	FALSE	2	31	chrX	130050000	130100000	+
32	0.34	FALSE	3	32	chrX	130100000	131250000	+
33	0.06	FALSE	1	28	chrX	122700000	126100000	+
33	0.06	FALSE	2	29	chrX	126100000	126150000	+
34	0.03	FALSE	1	12	chrX	48000000	50500000	+
35	0.62	FALSE	1	42	chrX	154300000	156040895	+
36	0.08	FALSE	1	38	chrX	143050000	144650000	+
37	0.04	FALSE	1	32	chrX	130100000	131250000	+
38	0.69	TRUE	1	18	chrX	54000000	55000000	+
39	0.67	FALSE	1	3	chrX	2750000	3700000	+
39	0.67	FALSE	2	43	chr22	46050000	46050001	+
40	0.01	FALSE	1	3	chrX	2750000	3700000	-
41	0.68	FALSE	1	33	chrX	131250000	131950000	+
