walk_id	walk_cn	order	edge_id	type	label	edge_cn
1	0.02	64	6	REF	REF006	0.7
1	0.02	65	5	REF	REF005	0.7
1	0.02	66	4	REF	REF004	0.7
1	0.02	67	3	REF	REF003	0.58
2	0.03	1	3	REF	REF003	0.58
2	0.03	2	4	REF	REF004	0.7
2	0.03	3	5	REF	REF005	0.7
2	0.03	4	6	REF	REF006	0.7
2	0.03	5	7	REF	REF007	0.7
2	0.03	6	8	REF	REF008	0.7
2	0.03	7	9	REF	REF009	0.7
2	0.03	8	10	REF	REF010	0.7
2	0.03	9	11	REF	REF011	0.72
2	0.03	10	12	REF	REF012	0.76
2	0.03	11	13	REF	REF013	1.43
2	0.03	12	14	REF	REF014	1.43
2	0.03	13	15	REF	REF015	1.43
2	0.03	14	16	REF	REF016	0.67
2	0.03	15	17	REF	REF017	0.67
2	0.03	16	18	REF	REF018	0.55
2	0.03	17	19	REF	REF019	0.56
2	0.03	18	20	REF	REF020	0.78
2	0.03	19	21	REF	REF021	0.78
2	0.03	20	22	REF	REF022	0.78
2	0.03	21	23	REF	REF023	0.78
2	0.03	22	24	REF	REF024	0.11
2	0.03	23	25	REF	REF025	0.78
2	0.03	24	26	REF	REF026	0.78
2	0.03	25	27	REF	REF027	0.78
2	0.03	26	28	REF	REF028	0.66
2	0.03	27	29	REF	REF029	0.7
2	0.03	28	30	REF	REF030	0.05
2	0.03	29	31	REF	REF031	0.06
2	0.03	30	32	REF	REF032	0.7
2	0.03	31	33	REF	REF033	0.7
2	0.03	32	34	REF	REF034	0.69
2	0.03	33	35	REF	REF035	0.73
2	0.03	34	36	REF	REF036	0.73
2	0.03	35	37	REF	REF037	0.73
2	0.03	36	38	REF	REF038	0.53
2	0.03	37	39	REF	REF039	1.26
2	0.03	38	40	REF	REF040	1.26
2	0.03	39	41	REF	REF041	1.25
2	0.03	40	42	REF	REF042	0.98
2	0.03	41	43	REF	REF043	1.1
2	0.03	42	44	REF	REF044	2.05
2	0.03	43	45	REF	REF045	1.26
2	0.03	44	46	REF	REF046	1.5
2	0.03	45	47	REF	REF047	1.12
3	0.04	1	3	REF	REF003	0.58
3	0.04	2	4	REF	REF004	0.7
3	0.04	3	5	REF	REF005	0.7
3	0.04	4	6	REF	REF006	0.7
3	0.04	5	7	REF	REF007	0.7
3	0.04	6	8	REF	REF008	0.7
3	0.04	7	9	REF	REF009	0.7
3	0.04	8	10	REF	REF010	0.7
3	0.04	9	11	REF	REF011	0.72
3	0.04	10	12	REF	REF012	0.76
3	0.04	11	13	REF	REF013	1.43
3	0.04	12	14	REF	REF014	1.43
3	0.04	13	15	REF	REF015	1.43
3	0.04	14	16	REF	REF016	0.67
3	0.04	15	17	REF	REF017	0.67
3	0.04	16	18	REF	REF018	0.55
3	0.04	17	19	REF	REF019	0.56
3	0.04	18	20	REF	REF020	0.78
3	0.04	19	21	REF	REF021	0.78
3	0.04	20	22	REF	REF022	0.78
3	0.04	21	23	REF	REF023	0.78
3	0.04	22	67	ALT	SV12	0.67
3	0.04	23	47	REF	REF047	1.12
3	0.04	24	46	REF	REF046	1.5
3	0.04	25	45	REF	REF045	1.26
3	0.04	26	44	REF	REF044	2.05
3	0.04	27	68	ALT	SV13	0.95
3	0.04	28	70	ALT	SV15	0.73
3	0.04	29	39	REF	REF039	1.26
3	0.04	30	40	REF	REF040	1.26
3	0.04	31	41	REF	REF041	1.25
3	0.04	32	42	REF	REF042	0.98
3	0.04	33	43	REF	REF043	1.1
3	0.04	34	44	REF	REF044	2.05
3	0.04	35	45	REF	REF045	1.26
3	0.04	36	46	REF	REF046	1.5
3	0.04	37	47	REF	REF047	1.12
3	0.04	38	67	ALT	SV12	0.67
3	0.04	39	23	REF	REF023	0.78
3	0.04	40	22	REF	REF022	0.78
3	0.04	41	21	REF	REF021	0.78
3	0.04	42	20	REF	REF020	0.78
3	0.04	43	19	REF	REF019	0.56
3	0.04	44	18	REF	REF018	0.55
3	0.04	45	17	REF	REF017	0.67
3	0.04	46	16	REF	REF016	0.67
3	0.04	47	15	REF	REF015	1.43
3	0.04	48	14	REF	REF014	1.43
3	0.04	49	13	REF	REF013	1.43
3	0.04	50	12	REF	REF012	0.76
3	0.04	51	11	REF	REF011	0.72
3	0.04	52	10	REF	REF010	0.7
3	0.04	53	9	REF	REF009	0.7
3	0.04	54	8	REF	REF008	0.7
3	0.04	55	7	REF	REF007	0.7
3	0.04	56	6	REF	REF006	0.7
3	0.04	57	5	REF	REF005	0.7
3	0.04	58	4	REF	REF004	0.7
3	0.04	59	3	REF	REF003	0.58
4	0.2	1	3	REF	REF003	0.58
4	0.2	2	4	REF	REF004	0.7
4	0.2	3	5	REF	REF005	0.7
4	0.2	4	6	REF	REF006	0.7
4	0.2	5	7	REF	REF007	0.7
4	0.2	6	8	REF	REF008	0.7
4	0.2	7	9	REF	REF009	0.7
4	0.2	8	10	REF	REF010	0.7
4	0.2	9	11	REF	REF011	0.72
4	0.2	10	12	REF	REF012	0.76
4	0.2	11	13	REF	REF013	1.43
4	0.2	12	14	REF	REF014	1.43
4	0.2	13	15	REF	REF015	1.43
4	0.2	14	16	REF	REF016	0.67
4	0.2	15	17	REF	REF017	0.67
4	0.2	16	18	REF	REF018	0.55
4	0.2	17	19	REF	REF019	0.56
4	0.2	18	20	REF	REF020	0.78
4	0.2	19	21	REF	REF021	0.78
4	0.2	20	22	REF	REF022	0.78
4	0.2	21	23	REF	REF023	0.78
4	0.2	22	67	ALT	SV12	0.67
4	0.2	23	47	REF	REF047	1.12
4	0.2	24	46	REF	REF046	1.5
4	0.2	25	45	REF	REF045	1.26
4	0.2	26	44	REF	REF044	2.05
4	0.2	27	68	ALT	SV13	0.95
4	0.2	28	52	REF	REF052	1.17
4	0.2	29	53	REF	REF053	0.57
4	0.2	30	54	REF	REF054	0.7
4	0.2	31	55	REF	REF055	0.7
5	0.06	1	3	REF	REF003	0.58
5	0.06	2	4	REF	REF004	0.7
5	0.06	3	5	REF	REF005	0.7
5	0.06	4	6	REF	REF006	0.7
5	0.06	5	7	REF	REF007	0.7
5	0.06	6	8	REF	REF008	0.7
5	0.06	7	9	REF	REF009	0.7
5	0.06	8	10	REF	REF010	0.7
5	0.06	9	11	REF	REF011	0.72
5	0.06	10	12	REF	REF012	0.76
5	0.06	11	13	REF	REF013	1.43
5	0.06	12	14	REF	REF014	1.43
5	0.06	13	15	REF	REF015	1.43
5	0.06	14	16	REF	REF016	0.67
5	0.06	15	17	REF	REF017	0.67
5	0.06	16	18	REF	REF018	0.55
5	0.06	17	19	REF	REF019	0.56
5	0.06	18	20	REF	REF020	0.78
5	0.06	19	21	REF	REF021	0.78
5	0.06	20	22	REF	REF022	0.78
5	0.06	21	23	REF	REF023	0.78
5	0.06	22	67	ALT	SV12	0.67
5	0.06	23	47	REF	REF047	1.12
5	0.06	24	46	REF	REF046	1.5
5	0.06	25	45	REF	REF045	1.26
5	0.06	26	44	REF	REF044	2.05
5	0.06	27	43	REF	REF043	1.1
5	0.06	28	42	REF	REF042	0.98
5	0.06	29	41	REF	REF041	1.25
5	0.06	30	40	REF	REF040	1.26
5	0.06	31	39	REF	REF039	1.26
5	0.06	32	70	ALT	SV15	0.73
6	0.09	1	3	REF	REF003	0.58
6	0.09	2	4	REF	REF004	0.7
6	0.09	3	5	REF	REF005	0.7
6	0.09	4	6	REF	REF006	0.7
6	0.09	5	7	REF	REF007	0.7
6	0.09	6	8	REF	REF008	0.7
6	0.09	7	9	REF	REF009	0.7
6	0.09	8	10	REF	REF010	0.7
6	0.09	9	11	REF	REF011	0.72
6	0.09	10	12	REF	REF012	0.76
6	0.09	11	13	REF	REF013	1.43
6	0.09	12	14	REF	REF014	1.43
6	0.09	13	15	REF	REF015	1.43
6	0.09	14	16	REF	REF016	0.67
6	0.09	15	17	REF	REF017	0.67
6	0.09	16	18	REF	REF018	0.55
6	0.09	17	19	REF	REF019	0.56
6	0.09	18	20	REF	REF020	0.78
6	0.09	19	21	REF	REF021	0.78
6	0.09	20	22	REF	REF022	0.78
6	0.09	21	23	REF	REF023	0.78
6	0.09	22	67	ALT	SV12	0.67
6	0.09	23	47	REF	REF047	1.12
6	0.09	24	46	REF	REF046	1.5
6	0.09	25	45	REF	REF045	1.26
6	0.09	26	44	REF	REF044	2.05
6	0.09	27	43	REF	REF043	1.1
6	0.09	28	42	REF	REF042	0.98
7	0.06	1	59	ALT	SV04	1.1
7	0.06	2	41	REF	REF041	1.25
7	0.06	3	40	REF	REF040	1.26
7	0.06	4	39	REF	REF039	1.26
7	0.06	5	38	REF	REF038	0.53
7	0.06	6	37	REF	REF037	0.73
7	0.06	7	36	REF	REF036	0.73
7	0.06	8	35	REF	REF035	0.73
7	0.06	9	34	REF	REF034	0.69
7	0.06	10	33	REF	REF033	0.7
7	0.06	11	32	REF	REF032	0.7
7	0.06	12	83	ALT	EXT03	0.64
8	0.2	1	37	REF	REF037	0.73
8	0.2	2	36	REF	REF036	0.73
8	0.2	3	35	REF	REF035	0.73
8	0.2	4	34	REF	REF034	0.69
8	0.2	5	33	REF	REF033	0.7
8	0.2	6	32	REF	REF032	0.7
8	0.2	7	83	ALT	EXT03	0.64
9	0.05	1	3	REF	REF003	0.58
9	0.05	2	4	REF	REF004	0.7
9	0.05	3	5	REF	REF005	0.7
9	0.05	4	6	REF	REF006	0.7
9	0.05	5	7	REF	REF007	0.7
9	0.05	6	8	REF	REF008	0.7
9	0.05	7	9	REF	REF009	0.7
9	0.05	8	10	REF	REF010	0.7
9	0.05	9	11	REF	REF011	0.72
9	0.05	10	12	REF	REF012	0.76
9	0.05	11	13	REF	REF013	1.43
9	0.05	12	14	REF	REF014	1.43
9	0.05	13	15	REF	REF015	1.43
9	0.05	14	16	REF	REF016	0.67
9	0.05	15	17	REF	REF017	0.67
9	0.05	16	18	REF	REF018	0.55
9	0.05	17	19	REF	REF019	0.56
9	0.05	18	20	REF	REF020	0.78
9	0.05	19	21	REF	REF021	0.78
9	0.05	20	22	REF	REF022	0.78
9	0.05	21	23	REF	REF023	0.78
9	0.05	22	24	REF	REF024	0.11
9	0.05	23	25	REF	REF025	0.78
9	0.05	24	26	REF	REF026	0.78
9	0.05	25	27	REF	REF027	0.78
9	0.05	26	28	REF	REF028	0.66
9	0.05	27	29	REF	REF029	0.7
10	0.03	1	3	REF	REF003	0.58
10	0.03	2	4	REF	REF004	0.7
10	0.03	3	5	REF	REF005	0.7
10	0.03	4	6	REF	REF006	0.7
10	0.03	5	7	REF	REF007	0.7
10	0.03	6	8	REF	REF008	0.7
10	0.03	7	9	REF	REF009	0.7
10	0.03	8	10	REF	REF010	0.7
10	0.03	9	11	REF	REF011	0.72
10	0.03	10	12	REF	REF012	0.76
10	0.03	11	13	REF	REF013	1.43
10	0.03	12	14	REF	REF014	1.43
10	0.03	13	15	REF	REF015	1.43
10	0.03	14	16	REF	REF016	0.67
10	0.03	15	17	REF	REF017	0.67
11	0.09	1	4	REF	REF004	0.7
11	0.09	2	5	REF	REF005	0.7
11	0.09	3	6	REF	REF006	0.7
11	0.09	4	7	REF	REF007	0.7
11	0.09	5	8	REF	REF008	0.7
11	0.09	6	9	REF	REF009	0.7
11	0.09	7	10	REF	REF010	0.7
11	0.09	8	11	REF	REF011	0.72
11	0.09	9	12	REF	REF012	0.76
11	0.09	10	13	REF	REF013	1.43
11	0.09	11	14	REF	REF014	1.43
11	0.09	12	15	REF	REF015	1.43
11	0.09	13	16	REF	REF016	0.67
11	0.09	14	17	REF	REF017	0.67
12	0.01	1	4	REF	REF004	0.7
12	0.01	2	5	REF	REF005	0.7
12	0.01	3	6	REF	REF006	0.7
12	0.01	4	7	REF	REF007	0.7
12	0.01	5	8	REF	REF008	0.7
12	0.01	6	9	REF	REF009	0.7
12	0.01	7	10	REF	REF010	0.7
12	0.01	8	11	REF	REF011	0.72
12	0.01	9	12	REF	REF012	0.76
12	0.01	10	13	REF	REF013	1.43
12	0.01	11	14	REF	REF014	1.43
12	0.01	12	15	REF	REF015	1.43
12	0.01	13	62	ALT	SV07	0.74
12	0.01	14	19	REF	REF019	0.56
12	0.01	15	20	REF	REF020	0.78
12	0.01	16	21	REF	REF021	0.78
12	0.01	17	22	REF	REF022	0.78
12	0.01	18	23	REF	REF023	0.78
12	0.01	19	24	REF	REF024	0.11
12	0.01	20	25	REF	REF025	0.78
12	0.01	21	26	REF	REF026	0.78
12	0.01	22	27	REF	REF027	0.78
12	0.01	23	28	REF	REF028	0.66
12	0.01	24	29	REF	REF029	0.7
13	0.17	1	35	REF	REF035	0.73
13	0.17	2	36	REF	REF036	0.73
13	0.17	3	37	REF	REF037	0.73
13	0.17	4	38	REF	REF038	0.53
13	0.17	5	39	REF	REF039	1.26
13	0.17	6	40	REF	REF040	1.26
13	0.17	7	41	REF	REF041	1.25
13	0.17	8	59	ALT	SV04	1.1
13	0.17	9	46	REF	REF046	1.5
14	0.02	1	4	REF	REF004	0.7
14	0.02	2	5	REF	REF005	0.7
14	0.02	3	6	REF	REF006	0.7
14	0.02	4	7	REF	REF007	0.7
14	0.02	5	8	REF	REF008	0.7
14	0.02	6	9	REF	REF009	0.7
14	0.02	7	10	REF	REF010	0.7
14	0.02	8	11	REF	REF011	0.72
14	0.02	9	12	REF	REF012	0.76
14	0.02	10	13	REF	REF013	1.43
14	0.02	11	14	REF	REF014	1.43
14	0.02	12	15	REF	REF015	1.43
15	0.25	1	35	REF	REF035	0.73
15	0.25	2	36	REF	REF036	0.73
15	0.25	3	37	REF	REF037	0.73
15	0.25	4	38	REF	REF038	0.53
15	0.25	5	39	REF	REF039	1.26
15	0.25	6	40	REF	REF040	1.26
15	0.25	7	41	REF	REF041	1.25
15	0.25	8	59	ALT	SV04	1.1
16	0.01	1	31	REF	REF031	0.06
16	0.01	2	32	REF	REF032	0.7
16	0.01	3	33	REF	REF033	0.7
17	0.38	1	34	REF	REF034	0.69
17	0.38	2	33	REF	REF033	0.7
17	0.38	3	32	REF	REF032	0.7
17	0.38	4	83	ALT	EXT03	0.64
18	0.04	1	57	ALT	SV02	0.71
18	0.04	2	62	ALT	SV07	0.74
18	0.04	3	15	REF	REF015	1.43
18	0.04	4	14	REF	REF014	1.43
18	0.04	5	13	REF	REF013	1.43
18	0.04	6	12	REF	REF012	0.76
19	0.02	1	11	REF	REF011	0.72
19	0.02	2	12	REF	REF012	0.76
19	0.02	3	13	REF	REF013	1.43
19	0.02	4	14	REF	REF014	1.43
19	0.02	5	15	REF	REF015	1.43
19	0.02	6	62	ALT	SV07	0.74
20	0.67	1	63	ALT	SV08	0.67
20	0.67	2	57	ALT	SV02	0.71
20	0.67	3	62	ALT	SV07	0.74
20	0.67	4	15	REF	REF015	1.43
20	0.67	5	14	REF	REF014	1.43
20	0.67	6	13	REF	REF013	1.43
21	0.33	1	56	ALT	SV01	0.74
21	0.33	2	42	REF	REF042	0.98
21	0.33	3	43	REF	REF043	1.1
21	0.33	4	44	REF	REF044	2.05
21	0.33	5	45	REF	REF045	1.26
21	0.33	6	46	REF	REF046	1.5
21	0.33	7	47	REF	REF047	1.12
21	0.33	8	48	REF	REF048	0.71
21	0.33	9	49	REF	REF049	0.63
21	0.33	10	50	REF	REF050	1.38
21	0.33	11	51	REF	REF051	0.96
21	0.33	12	52	REF	REF052	1.17
22	0.3	1	70	ALT	SV15	0.73
22	0.3	2	39	REF	REF039	1.26
22	0.3	3	40	REF	REF040	1.26
22	0.3	4	41	REF	REF041	1.25
22	0.3	5	42	REF	REF042	0.98
22	0.3	6	43	REF	REF043	1.1
22	0.3	7	44	REF	REF044	2.05
22	0.3	8	45	REF	REF045	1.26
22	0.3	9	46	REF	REF046	1.5
22	0.3	10	47	REF	REF047	1.12
22	0.3	11	48	REF	REF048	0.71
22	0.3	12	49	REF	REF049	0.63
22	0.3	13	50	REF	REF050	1.38
22	0.3	14	51	REF	REF051	0.96
23	0.03	1	46	REF	REF046	1.5
23	0.03	2	59	ALT	SV04	1.1
23	0.03	3	41	REF	REF041	1.25
23	0.03	4	40	REF	REF040	1.26
23	0.03	5	39	REF	REF039	1.26
23	0.03	6	70	ALT	SV15	0.73
23	0.03	7	68	ALT	SV13	0.95
23	0.03	8	44	REF	REF044	2.05
23	0.03	9	66	ALT	SV11	0.75
23	0.03	10	50	REF	REF050	1.38
23	0.03	11	51	REF	REF051	0.96
23	0.03	12	70	ALT	SV15	0.73
23	0.03	13	39	REF	REF039	1.26
23	0.03	14	40	REF	REF040	1.26
23	0.03	15	41	REF	REF041	1.25
23	0.03	16	59	ALT	SV04	1.1
23	0.03	17	46	REF	REF046	1.5
24	0.12	1	43	REF	REF043	1.1
24	0.12	2	44	REF	REF044	2.05
24	0.12	3	66	ALT	SV11	0.75
24	0.12	4	50	REF	REF050	1.38
24	0.12	5	51	REF	REF051	0.96
24	0.12	6	52	REF	REF052	1.17
24	0.12	7	53	REF	REF053	0.57
24	0.12	8	54	REF	REF054	0.7
24	0.12	9	55	REF	REF055	0.7
25	0.07	1	51	REF	REF051	0.96
25	0.07	2	50	REF	REF050	1.38
25	0.07	3	66	ALT	SV11	0.75
25	0.07	4	44	REF	REF044	2.05
25	0.07	5	68	ALT	SV13	0.95
25	0.07	6	52	REF	REF052	1.17
25	0.07	7	53	REF	REF053	0.57
25	0.07	8	54	REF	REF054	0.7
25	0.07	9	55	REF	REF055	0.7
26	0.04	1	44	REF	REF044	2.05
26	0.04	2	68	ALT	SV13	0.95
26	0.04	3	52	REF	REF052	1.17
26	0.04	4	53	REF	REF053	0.57
26	0.04	5	54	REF	REF054	0.7
26	0.04	6	55	REF	REF055	0.7
27	0.11	1	42	REF	REF042	0.98
27	0.11	2	43	REF	REF043	1.1
27	0.11	3	44	REF	REF044	2.05
27	0.11	4	66	ALT	SV11	0.75
27	0.11	5	50	REF	REF050	1.38
27	0.11	6	51	REF	REF051	0.96
27	0.11	7	70	ALT	SV15	0.73
27	0.11	8	39	REF	REF039	1.26
27	0.11	9	40	REF	REF040	1.26
27	0.11	10	41	REF	REF041	1.25
28	0.41	1	59	ALT	SV04	1.1
28	0.41	2	56	ALT	SV01	0.74
28	0.41	3	52	REF	REF052	1.17
28	0.41	4	68	ALT	SV13	0.95
28	0.41	5	44	REF	REF044	2.05
28	0.41	6	66	ALT	SV11	0.75
28	0.41	7	50	REF	REF050	1.38
29	0.15	1	59	ALT	SV04	1.1
29	0.15	2	46	REF	REF046	1.5
29	0.15	3	45	REF	REF045	1.26
29	0.15	4	44	REF	REF044	2.05
29	0.15	5	68	ALT	SV13	0.95
29	0.15	6	70	ALT	SV15	0.73
29	0.15	7	39	REF	REF039	1.26
29	0.15	8	40	REF	REF040	1.26
29	0.15	9	41	REF	REF041	1.25
30	0.14	1	53	REF	REF053	0.57
30	0.14	2	54	REF	REF054	0.7
30	0.14	3	55	REF	REF055	0.7
31	0.08	1	48	REF	REF048	0.71
32	0.13	1	55	REF	REF055	0.7
32	0.13	2	54	REF	REF054	0.7
33	0.01	1	40	REF	REF040	1.26
33	0.01	2	39	REF	REF039	1.26
33	0.01	3	70	ALT	SV15	0.73
33	0.01	4	68	ALT	SV13	0.95
33	0.01	5	44	REF	REF044	2.05
33	0.01	6	66	ALT	SV11	0.75
33	0.01	7	50	REF	REF050	1.38
34	0.08	1				
35	0.22	1	20	REF	REF020	0.78
35	0.22	2	21	REF	REF021	0.78
35	0.22	3	22	REF	REF022	0.78
35	0.22	4	23	REF	REF023	0.78
35	0.22	5	67	ALT	SV12	0.67
36	0.01	1	46	REF	REF046	1.5
36	0.01	2	47	REF	REF047	1.12
37	0.02	1				
38	0.02	1				
39	0.35	1				
40	0.55	1	25	REF	REF025	0.78
40	0.55	2	26	REF	REF026	0.78
40	0.55	3	27	REF	REF027	0.78
40	0.55	4	28	REF	REF028	0.66
40	0.55	5	29	REF	REF029	0.7
41	0.02	1				
42	0.61	1				
43	0.04	1	29	REF	REF029	0.7
44	0.12	1	25	REF	REF025	0.78
44	0.12	2	26	REF	REF026	0.78
44	0.12	3	27	REF	REF027	0.78
45	0.77	1	71	ALT	SV16	0.77
46	0.8	1	81	ALT	EXT01	0.8
47	0.67	1				
