walk_id	walk_cn	order	edge_id	type	label	edge_cn
18	0.01	118	73	ALT	SV06	1.56
18	0.01	119	73	ALT	SV06	1.56
18	0.01	120	73	ALT	SV06	1.56
18	0.01	121	73	ALT	SV06	1.56
18	0.01	122	73	ALT	SV06	1.56
18	0.01	123	73	ALT	SV06	1.56
18	0.01	124	73	ALT	SV06	1.56
18	0.01	125	73	ALT	SV06	1.56
18	0.01	126	73	ALT	SV06	1.56
18	0.01	127	73	ALT	SV06	1.56
18	0.01	128	73	ALT	SV06	1.56
18	0.01	129	73	ALT	SV06	1.56
18	0.01	130	73	ALT	SV06	1.56
18	0.01	131	73	ALT	SV06	1.56
18	0.01	132	73	ALT	SV06	1.56
18	0.01	133	73	ALT	SV06	1.56
18	0.01	134	73	ALT	SV06	1.56
18	0.01	135	73	ALT	SV06	1.56
18	0.01	136	73	ALT	SV06	1.56
18	0.01	137	73	ALT	SV06	1.56
18	0.01	138	73	ALT	SV06	1.56
18	0.01	139	73	ALT	SV06	1.56
18	0.01	140	73	ALT	SV06	1.56
18	0.01	141	73	ALT	SV06	1.56
18	0.01	142	73	ALT	SV06	1.56
18	0.01	143	73	ALT	SV06	1.56
18	0.01	144	73	ALT	SV06	1.56
18	0.01	145	73	ALT	SV06	1.56
18	0.01	146	73	ALT	SV06	1.56
18	0.01	147	73	ALT	SV06	1.56
18	0.01	148	73	ALT	SV06	1.56
18	0.01	149	73	ALT	SV06	1.56
18	0.01	150	73	ALT	SV06	1.56
18	0.01	151	73	ALT	SV06	1.56
18	0.01	152	73	ALT	SV06	1.56
18	0.01	153	73	ALT	SV06	1.56
18	0.01	154	73	ALT	SV06	1.56
18	0.01	155	73	ALT	SV06	1.56
18	0.01	156	73	ALT	SV06	1.56
18	0.01	157	73	ALT	SV06	1.56
18	0.01	158	73	ALT	SV06	1.56
18	0.01	159	73	ALT	SV06	1.56
18	0.01	160	73	ALT	SV06	1.56
18	0.01	161	73	ALT	SV06	1.56
18	0.01	162	73	ALT	SV06	1.56
18	0.01	163	73	ALT	SV06	1.56
18	0.01	164	73	ALT	SV06	1.56
18	0.01	165	73	ALT	SV06	1.56
18	0.01	166	73	ALT	SV06	1.56
18	0.01	167	73	ALT	SV06	1.56
18	0.01	168	33	REF	REF033	1.12
18	0.01	169	32	REF	REF032	1.27
19	0.01	1	11	REF	REF011	1.7
19	0.01	2	12	REF	REF012	1.6
19	0.01	3	13	REF	REF013	1.6
19	0.01	4	14	REF	REF014	2.21
19	0.01	5	15	REF	REF015	2.68
19	0.01	6	16	REF	REF016	1.14
19	0.01	7	17	REF	REF017	2.19
19	0.01	8	18	REF	REF018	1.98
19	0.01	9	19	REF	REF019	1.59
19	0.01	10	20	REF	REF020	1.02
19	0.01	11	21	REF	REF021	1.02
19	0.01	12	22	REF	REF022	1.02
19	0.01	13	23	REF	REF023	1.08
19	0.01	14	24	REF	REF024	1.08
19	0.01	15	25	REF	REF025	1.31
19	0.01	16	26	REF	REF026	3.87
19	0.01	17	27	REF	REF027	4.16
19	0.01	18	28	REF	REF028	1.9
19	0.01	19	29	REF	REF029	0.79
19	0.01	20	79	ALT	SV12	1.66
19	0.01	21	43	REF	REF043	1.34
19	0.01	22	44	REF	REF044	0.57
19	0.01	23	45	REF	REF045	1.18
19	0.01	24	46	REF	REF046	1.34
19	0.01	25	47	REF	REF047	3.5
19	0.01	26	48	REF	REF048	2.04
19	0.01	27	49	REF	REF049	2.04
19	0.01	28	50	REF	REF050	2.94
19	0.01	29	51	REF	REF051	2.02
19	0.01	30	52	REF	REF052	2.02
19	0.01	31	53	REF	REF053	3.09
19	0.01	32	54	REF	REF054	2.17
19	0.01	33	55	REF	REF055	0.86
19	0.01	34	56	REF	REF056	2.17
19	0.01	35	57	REF	REF057	3.82
19	0.01	36	58	REF	REF058	2.25
19	0.01	37	59	REF	REF059	1.01
19	0.01	38	60	REF	REF060	1.01
19	0.01	39	61	REF	REF061	1.45
19	0.01	40	62	REF	REF062	1.86
19	0.01	41	63	REF	REF063	2.01
19	0.01	42	64	REF	REF064	1.83
19	0.01	43	69	ALT	SV02	0.98
19	0.01	44	47	REF	REF047	3.5
19	0.01	45	48	REF	REF048	2.04
19	0.01	46	49	REF	REF049	2.04
19	0.01	47	50	REF	REF050	2.94
19	0.01	48	51	REF	REF051	2.02
19	0.01	49	52	REF	REF052	2.02
19	0.01	50	53	REF	REF053	3.09
19	0.01	51	54	REF	REF054	2.17
19	0.01	52	55	REF	REF055	0.86
19	0.01	53	56	REF	REF056	2.17
19	0.01	54	57	REF	REF057	3.82
19	0.01	55	58	REF	REF058	2.25
19	0.01	56	59	REF	REF059	1.01
19	0.01	57	60	REF	REF060	1.01
19	0.01	58	61	REF	REF061	1.45
19	0.01	59	62	REF	REF062	1.86
19	0.01	60	63	REF	REF063	2.01
19	0.01	61	64	REF	REF064	1.83
19	0.01	62	69	ALT	SV02	0.98
19	0.01	63	47	REF	REF047	3.5
19	0.01	64	48	REF	REF048	2.04
19	0.01	65	49	REF	REF049	2.04
19	0.01	66	50	REF	REF050	2.94
19	0.01	67	51	REF	REF051	2.02
19	0.01	68	52	REF	REF052	2.02
19	0.01	69	53	REF	REF053	3.09
19	0.01	70	54	REF	REF054	2.17
19	0.01	71	55	REF	REF055	0.86
19	0.01	72	56	REF	REF056	2.17
19	0.01	73	57	REF	REF057	3.82
19	0.01	74	58	REF	REF058	2.25
19	0.01	75	59	REF	REF059	1.01
19	0.01	76	60	REF	REF060	1.01
19	0.01	77	61	REF	REF061	1.45
19	0.01	78	62	REF	REF062	1.86
19	0.01	79	63	REF	REF063	2.01
19	0.01	80	64	REF	REF064	1.83
19	0.01	81	69	ALT	SV02	0.98
19	0.01	82	47	REF	REF047	3.5
19	0.01	83	48	REF	REF048	2.04
19	0.01	84	49	REF	REF049	2.04
19	0.01	85	50	REF	REF050	2.94
19	0.01	86	51	REF	REF051	2.02
19	0.01	87	52	REF	REF052	2.02
19	0.01	88	53	REF	REF053	3.09
19	0.01	89	54	REF	REF054	2.17
19	0.01	90	55	REF	REF055	0.86
19	0.01	91	56	REF	REF056	2.17
19	0.01	92	57	REF	REF057	3.82
19	0.01	93	58	REF	REF058	2.25
19	0.01	94	59	REF	REF059	1.01
19	0.01	95	60	REF	REF060	1.01
19	0.01	96	61	REF	REF061	1.45
19	0.01	97	62	REF	REF062	1.86
19	0.01	98	63	REF	REF063	2.01
19	0.01	99	64	REF	REF064	1.83
19	0.01	100	69	ALT	SV02	0.98
19	0.01	101	47	REF	REF047	3.5
19	0.01	102	48	REF	REF048	2.04
19	0.01	103	49	REF	REF049	2.04
19	0.01	104	50	REF	REF050	2.94
19	0.01	105	51	REF	REF051	2.02
19	0.01	106	52	REF	REF052	2.02
19	0.01	107	53	REF	REF053	3.09
19	0.01	108	54	REF	REF054	2.17
19	0.01	109	55	REF	REF055	0.86
19	0.01	110	56	REF	REF056	2.17
19	0.01	111	57	REF	REF057	3.82
19	0.01	112	58	REF	REF058	2.25
19	0.01	113	59	REF	REF059	1.01
19	0.01	114	60	REF	REF060	1.01
19	0.01	115	61	REF	REF061	1.45
19	0.01	116	62	REF	REF062	1.86
19	0.01	117	63	REF	REF063	2.01
19	0.01	118	64	REF	REF064	1.83
19	0.01	119	69	ALT	SV02	0.98
19	0.01	120	47	REF	REF047	3.5
19	0.01	121	48	REF	REF048	2.04
19	0.01	122	49	REF	REF049	2.04
19	0.01	123	50	REF	REF050	2.94
19	0.01	124	51	REF	REF051	2.02
19	0.01	125	52	REF	REF052	2.02
19	0.01	126	53	REF	REF053	3.09
19	0.01	127	54	REF	REF054	2.17
19	0.01	128	55	REF	REF055	0.86
19	0.01	129	56	REF	REF056	2.17
19	0.01	130	57	REF	REF057	3.82
19	0.01	131	58	REF	REF058	2.25
19	0.01	132	59	REF	REF059	1.01
19	0.01	133	60	REF	REF060	1.01
19	0.01	134	61	REF	REF061	1.45
19	0.01	135	62	REF	REF062	1.86
19	0.01	136	63	REF	REF063	2.01
19	0.01	137	64	REF	REF064	1.83
19	0.01	138	69	ALT	SV02	0.98
19	0.01	139	47	REF	REF047	3.5
19	0.01	140	48	REF	REF048	2.04
19	0.01	141	49	REF	REF049	2.04
19	0.01	142	50	REF	REF050	2.94
19	0.01	143	51	REF	REF051	2.02
19	0.01	144	52	REF	REF052	2.02
19	0.01	145	53	REF	REF053	3.09
19	0.01	146	54	REF	REF054	2.17
19	0.01	147	55	REF	REF055	0.86
19	0.01	148	56	REF	REF056	2.17
19	0.01	149	57	REF	REF057	3.82
19	0.01	150	58	REF	REF058	2.25
19	0.01	151	59	REF	REF059	1.01
19	0.01	152	60	REF	REF060	1.01
19	0.01	153	61	REF	REF061	1.45
19	0.01	154	62	REF	REF062	1.86
19	0.01	155	63	REF	REF063	2.01
19	0.01	156	64	REF	REF064	1.83
19	0.01	157	69	ALT	SV02	0.98
19	0.01	158	47	REF	REF047	3.5
19	0.01	159	48	REF	REF048	2.04
19	0.01	160	49	REF	REF049	2.04
19	0.01	161	50	REF	REF050	2.94
19	0.01	162	51	REF	REF051	2.02
19	0.01	163	52	REF	REF052	2.02
19	0.01	164	53	REF	REF053	3.09
19	0.01	165	54	REF	REF054	2.17
19	0.01	166	55	REF	REF055	0.86
19	0.01	167	56	REF	REF056	2.17
19	0.01	168	57	REF	REF057	3.82
19	0.01	169	58	REF	REF058	2.25
19	0.01	170	59	REF	REF059	1.01
19	0.01	171	60	REF	REF060	1.01
19	0.01	172	61	REF	REF061	1.45
19	0.01	173	62	REF	REF062	1.86
19	0.01	174	63	REF	REF063	2.01
19	0.01	175	64	REF	REF064	1.83
19	0.01	176	69	ALT	SV02	0.98
19	0.01	177	47	REF	REF047	3.5
19	0.01	178	48	REF	REF048	2.04
19	0.01	179	49	REF	REF049	2.04
19	0.01	180	50	REF	REF050	2.94
19	0.01	181	51	REF	REF051	2.02
19	0.01	182	52	REF	REF052	2.02
19	0.01	183	53	REF	REF053	3.09
19	0.01	184	54	REF	REF054	2.17
19	0.01	185	55	REF	REF055	0.86
19	0.01	186	56	REF	REF056	2.17
19	0.01	187	57	REF	REF057	3.82
19	0.01	188	58	REF	REF058	2.25
19	0.01	189	59	REF	REF059	1.01
19	0.01	190	60	REF	REF060	1.01
19	0.01	191	61	REF	REF061	1.45
19	0.01	192	62	REF	REF062	1.86
19	0.01	193	63	REF	REF063	2.01
19	0.01	194	64	REF	REF064	1.83
19	0.01	195	69	ALT	SV02	0.98
19	0.01	196	47	REF	REF047	3.5
19	0.01	197	48	REF	REF048	2.04
19	0.01	198	49	REF	REF049	2.04
19	0.01	199	50	REF	REF050	2.94
19	0.01	200	51	REF	REF051	2.02
19	0.01	201	52	REF	REF052	2.02
19	0.01	202	53	REF	REF053	3.09
19	0.01	203	54	REF	REF054	2.17
19	0.01	204	55	REF	REF055	0.86
19	0.01	205	56	REF	REF056	2.17
19	0.01	206	57	REF	REF057	3.82
19	0.01	207	58	REF	REF058	2.25
19	0.01	208	59	REF	REF059	1.01
19	0.01	209	60	REF	REF060	1.01
19	0.01	210	61	REF	REF061	1.45
19	0.01	211	62	REF	REF062	1.86
19	0.01	212	63	REF	REF063	2.01
19	0.01	213	64	REF	REF064	1.83
19	0.01	214	69	ALT	SV02	0.98
19	0.01	215	47	REF	REF047	3.5
19	0.01	216	48	REF	REF048	2.04
19	0.01	217	49	REF	REF049	2.04
19	0.01	218	50	REF	REF050	2.94
19	0.01	219	51	REF	REF051	2.02
19	0.01	220	52	REF	REF052	2.02
19	0.01	221	53	REF	REF053	3.09
19	0.01	222	54	REF	REF054	2.17
19	0.01	223	55	REF	REF055	0.86
19	0.01	224	56	REF	REF056	2.17
19	0.01	225	57	REF	REF057	3.82
19	0.01	226	58	REF	REF058	2.25
19	0.01	227	59	REF	REF059	1.01
19	0.01	228	60	REF	REF060	1.01
19	0.01	229	61	REF	REF061	1.45
19	0.01	230	62	REF	REF062	1.86
19	0.01	231	63	REF	REF063	2.01
19	0.01	232	64	REF	REF064	1.83
19	0.01	233	69	ALT	SV02	0.98
19	0.01	234	47	REF	REF047	3.5
19	0.01	235	48	REF	REF048	2.04
19	0.01	236	49	REF	REF049	2.04
19	0.01	237	50	REF	REF050	2.94
19	0.01	238	51	REF	REF051	2.02
19	0.01	239	52	REF	REF052	2.02
19	0.01	240	53	REF	REF053	3.09
19	0.01	241	54	REF	REF054	2.17
19	0.01	242	55	REF	REF055	0.86
19	0.01	243	56	REF	REF056	2.17
19	0.01	244	57	REF	REF057	3.82
19	0.01	245	58	REF	REF058	2.25
19	0.01	246	59	REF	REF059	1.01
19	0.01	247	60	REF	REF060	1.01
19	0.01	248	61	REF	REF061	1.45
19	0.01	249	62	REF	REF062	1.86
19	0.01	250	63	REF	REF063	2.01
19	0.01	251	64	REF	REF064	1.83
19	0.01	252	69	ALT	SV02	0.98
19	0.01	253	47	REF	REF047	3.5
19	0.01	254	48	REF	REF048	2.04
19	0.01	255	49	REF	REF049	2.04
19	0.01	256	50	REF	REF050	2.94
19	0.01	257	51	REF	REF051	2.02
19	0.01	258	52	REF	REF052	2.02
19	0.01	259	53	REF	REF053	3.09
19	0.01	260	54	REF	REF054	2.17
19	0.01	261	55	REF	REF055	0.86
19	0.01	262	56	REF	REF056	2.17
19	0.01	263	57	REF	REF057	3.82
19	0.01	264	58	REF	REF058	2.25
19	0.01	265	59	REF	REF059	1.01
19	0.01	266	60	REF	REF060	1.01
19	0.01	267	61	REF	REF061	1.45
19	0.01	268	62	REF	REF062	1.86
19	0.01	269	63	REF	REF063	2.01
19	0.01	270	64	REF	REF064	1.83
19	0.01	271	69	ALT	SV02	0.98
19	0.01	272	47	REF	REF047	3.5
19	0.01	273	48	REF	REF048	2.04
19	0.01	274	49	REF	REF049	2.04
19	0.01	275	50	REF	REF050	2.94
19	0.01	276	51	REF	REF051	2.02
19	0.01	277	52	REF	REF052	2.02
19	0.01	278	53	REF	REF053	3.09
19	0.01	279	54	REF	REF054	2.17
19	0.01	280	55	REF	REF055	0.86
19	0.01	281	56	REF	REF056	2.17
19	0.01	282	57	REF	REF057	3.82
19	0.01	283	58	REF	REF058	2.25
19	0.01	284	59	REF	REF059	1.01
19	0.01	285	60	REF	REF060	1.01
19	0.01	286	61	REF	REF061	1.45
19	0.01	287	62	REF	REF062	1.86
19	0.01	288	63	REF	REF063	2.01
19	0.01	289	64	REF	REF064	1.83
19	0.01	290	69	ALT	SV02	0.98
19	0.01	291	47	REF	REF047	3.5
19	0.01	292	48	REF	REF048	2.04
19	0.01	293	49	REF	REF049	2.04
19	0.01	294	50	REF	REF050	2.94
19	0.01	295	51	REF	REF051	2.02
19	0.01	296	52	REF	REF052	2.02
19	0.01	297	53	REF	REF053	3.09
19	0.01	298	54	REF	REF054	2.17
19	0.01	299	55	REF	REF055	0.86
19	0.01	300	56	REF	REF056	2.17
19	0.01	301	57	REF	REF057	3.82
19	0.01	302	58	REF	REF058	2.25
19	0.01	303	59	REF	REF059	1.01
19	0.01	304	60	REF	REF060	1.01
19	0.01	305	61	REF	REF061	1.45
19	0.01	306	62	REF	REF062	1.86
19	0.01	307	63	REF	REF063	2.01
19	0.01	308	64	REF	REF064	1.83
19	0.01	309	69	ALT	SV02	0.98
19	0.01	310	47	REF	REF047	3.5
19	0.01	311	48	REF	REF048	2.04
19	0.01	312	49	REF	REF049	2.04
19	0.01	313	50	REF	REF050	2.94
19	0.01	314	51	REF	REF051	2.02
19	0.01	315	52	REF	REF052	2.02
19	0.01	316	53	REF	REF053	3.09
19	0.01	317	54	REF	REF054	2.17
19	0.01	318	55	REF	REF055	0.86
19	0.01	319	56	REF	REF056	2.17
19	0.01	320	57	REF	REF057	3.82
19	0.01	321	58	REF	REF058	2.25
19	0.01	322	59	REF	REF059	1.01
19	0.01	323	60	REF	REF060	1.01
19	0.01	324	61	REF	REF061	1.45
19	0.01	325	62	REF	REF062	1.86
19	0.01	326	63	REF	REF063	2.01
19	0.01	327	64	REF	REF064	1.83
19	0.01	328	69	ALT	SV02	0.98
19	0.01	329	47	REF	REF047	3.5
19	0.01	330	48	REF	REF048	2.04
19	0.01	331	49	REF	REF049	2.04
19	0.01	332	50	REF	REF050	2.94
19	0.01	333	51	REF	REF051	2.02
19	0.01	334	52	REF	REF052	2.02
19	0.01	335	53	REF	REF053	3.09
19	0.01	336	54	REF	REF054	2.17
19	0.01	337	55	REF	REF055	0.86
19	0.01	338	56	REF	REF056	2.17
19	0.01	339	57	REF	REF057	3.82
19	0.01	340	58	REF	REF058	2.25
19	0.01	341	59	REF	REF059	1.01
19	0.01	342	60	REF	REF060	1.01
19	0.01	343	61	REF	REF061	1.45
19	0.01	344	62	REF	REF062	1.86
19	0.01	345	63	REF	REF063	2.01
19	0.01	346	64	REF	REF064	1.83
19	0.01	347	69	ALT	SV02	0.98
19	0.01	348	47	REF	REF047	3.5
19	0.01	349	48	REF	REF048	2.04
19	0.01	350	49	REF	REF049	2.04
19	0.01	351	50	REF	REF050	2.94
19	0.01	352	51	REF	REF051	2.02
19	0.01	353	52	REF	REF052	2.02
19	0.01	354	53	REF	REF053	3.09
19	0.01	355	54	REF	REF054	2.17
19	0.01	356	55	REF	REF055	0.86
19	0.01	357	56	REF	REF056	2.17
19	0.01	358	57	REF	REF057	3.82
19	0.01	359	58	REF	REF058	2.25
19	0.01	360	59	REF	REF059	1.01
19	0.01	361	60	REF	REF060	1.01
19	0.01	362	61	REF	REF061	1.45
19	0.01	363	62	REF	REF062	1.86
19	0.01	364	63	REF	REF063	2.01
19	0.01	365	64	REF	REF064	1.83
19	0.01	366	69	ALT	SV02	0.98
19	0.01	367	47	REF	REF047	3.5
19	0.01	368	48	REF	REF048	2.04
19	0.01	369	49	REF	REF049	2.04
19	0.01	370	50	REF	REF050	2.94
19	0.01	371	51	REF	REF051	2.02
19	0.01	372	52	REF	REF052	2.02
19	0.01	373	53	REF	REF053	3.09
19	0.01	374	54	REF	REF054	2.17
19	0.01	375	55	REF	REF055	0.86
19	0.01	376	56	REF	REF056	2.17
19	0.01	377	57	REF	REF057	3.82
19	0.01	378	58	REF	REF058	2.25
19	0.01	379	59	REF	REF059	1.01
19	0.01	380	60	REF	REF060	1.01
19	0.01	381	61	REF	REF061	1.45
19	0.01	382	62	REF	REF062	1.86
19	0.01	383	63	REF	REF063	2.01
19	0.01	384	64	REF	REF064	1.83
19	0.01	385	69	ALT	SV02	0.98
19	0.01	386	47	REF	REF047	3.5
19	0.01	387	48	REF	REF048	2.04
19	0.01	388	49	REF	REF049	2.04
19	0.01	389	50	REF	REF050	2.94
19	0.01	390	51	REF	REF051	2.02
19	0.01	391	52	REF	REF052	2.02
19	0.01	392	53	REF	REF053	3.09
19	0.01	393	54	REF	REF054	2.17
19	0.01	394	55	REF	REF055	0.86
19	0.01	395	56	REF	REF056	2.17
19	0.01	396	57	REF	REF057	3.82
19	0.01	397	58	REF	REF058	2.25
19	0.01	398	59	REF	REF059	1.01
19	0.01	399	60	REF	REF060	1.01
19	0.01	400	61	REF	REF061	1.45
19	0.01	401	62	REF	REF062	1.86
19	0.01	402	63	REF	REF063	2.01
19	0.01	403	64	REF	REF064	1.83
19	0.01	404	69	ALT	SV02	0.98
19	0.01	405	47	REF	REF047	3.5
19	0.01	406	48	REF	REF048	2.04
19	0.01	407	49	REF	REF049	2.04
19	0.01	408	50	REF	REF050	2.94
19	0.01	409	51	REF	REF051	2.02
19	0.01	410	52	REF	REF052	2.02
19	0.01	411	53	REF	REF053	3.09
19	0.01	412	54	REF	REF054	2.17
19	0.01	413	55	REF	REF055	0.86
19	0.01	414	56	REF	REF056	2.17
19	0.01	415	57	REF	REF057	3.82
19	0.01	416	58	REF	REF058	2.25
19	0.01	417	59	REF	REF059	1.01
19	0.01	418	60	REF	REF060	1.01
19	0.01	419	61	REF	REF061	1.45
19	0.01	420	62	REF	REF062	1.86
19	0.01	421	63	REF	REF063	2.01
19	0.01	422	64	REF	REF064	1.83
19	0.01	423	69	ALT	SV02	0.98
19	0.01	424	47	REF	REF047	3.5
19	0.01	425	48	REF	REF048	2.04
19	0.01	426	49	REF	REF049	2.04
19	0.01	427	50	REF	REF050	2.94
19	0.01	428	51	REF	REF051	2.02
19	0.01	429	52	REF	REF052	2.02
19	0.01	430	53	REF	REF053	3.09
19	0.01	431	54	REF	REF054	2.17
19	0.01	432	55	REF	REF055	0.86
19	0.01	433	56	REF	REF056	2.17
19	0.01	434	57	REF	REF057	3.82
19	0.01	435	58	REF	REF058	2.25
19	0.01	436	59	REF	REF059	1.01
19	0.01	437	60	REF	REF060	1.01
19	0.01	438	61	REF	REF061	1.45
19	0.01	439	62	REF	REF062	1.86
19	0.01	440	63	REF	REF063	2.01
19	0.01	441	64	REF	REF064	1.83
19	0.01	442	69	ALT	SV02	0.98
19	0.01	443	47	REF	REF047	3.5
19	0.01	444	48	REF	REF048	2.04
19	0.01	445	49	REF	REF049	2.04
19	0.01	446	50	REF	REF050	2.94
19	0.01	447	51	REF	REF051	2.02
19	0.01	448	52	REF	REF052	2.02
19	0.01	449	53	REF	REF053	3.09
19	0.01	450	54	REF	REF054	2.17
19	0.01	451	55	REF	REF055	0.86
19	0.01	452	56	REF	REF056	2.17
19	0.01	453	57	REF	REF057	3.82
19	0.01	454	58	REF	REF058	2.25
19	0.01	455	59	REF	REF059	1.01
19	0.01	456	60	REF	REF060	1.01
19	0.01	457	61	REF	REF061	1.45
19	0.01	458	62	REF	REF062	1.86
19	0.01	459	63	REF	REF063	2.01
19	0.01	460	64	REF	REF064	1.83
19	0.01	461	69	ALT	SV02	0.98
19	0.01	462	47	REF	REF047	3.5
19	0.01	463	48	REF	REF048	2.04
19	0.01	464	49	REF	REF049	2.04
19	0.01	465	50	REF	REF050	2.94
19	0.01	466	51	REF	REF051	2.02
19	0.01	467	52	REF	REF052	2.02
19	0.01	468	53	REF	REF053	3.09
19	0.01	469	54	REF	REF054	2.17
19	0.01	470	55	REF	REF055	0.86
19	0.01	471	56	REF	REF056	2.17
19	0.01	472	57	REF	REF057	3.82
19	0.01	473	58	REF	REF058	2.25
19	0.01	474	59	REF	REF059	1.01
19	0.01	475	60	REF	REF060	1.01
19	0.01	476	61	REF	REF061	1.45
19	0.01	477	62	REF	REF062	1.86
19	0.01	478	63	REF	REF063	2.01
19	0.01	479	64	REF	REF064	1.83
19	0.01	480	69	ALT	SV02	0.98
19	0.01	481	47	REF	REF047	3.5
19	0.01	482	48	REF	REF048	2.04
19	0.01	483	49	REF	REF049	2.04
19	0.01	484	50	REF	REF050	2.94
19	0.01	485	51	REF	REF051	2.02
19	0.01	486	52	REF	REF052	2.02
